,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,322.09300769934805,258.41536051432297,4.474308433709441,0.0,0.0,0.0
std,19.04723893608132,16.044996872521853,0.29528967593476013,0.0,0.0,0.0
