True,Pred
4661,4854.6577
4655,4887.5337
4716,4909.913
4377,4939.7324
4484,4859.478
4911,4825.9536
5218,4936.685
5759,5121.105
5456,5430.2446
5359,5545.529
5305,5566.739
5769,5547.426
5565,5681.1836
5367,5708.7686
5633,5651.2993
5664,5694.085
6082,5740.1426
6505,5914.6885
5813,6185.529
6379,6114.8477
6091,6241.294
6219,6225.1675
6052,6249.339
6105,6205.176
6030,6191.623
5969,6158.814
5707,6116.8174
5681,5998.417
6052,5911.627
5904,5990.186
5426,6003.746
6005,5843.934
5766,5928.865
5946,5918.4585
5981,5970.3706
6104,6019.0073
5991,6091.9634
5670,6098.549
5709,5983.7017
5416,5914.133
5793,5774.111
