True,Pred
4661,5608.6855
4655,5608.6855
4716,5608.6855
4377,5608.6855
4484,5608.6855
4911,5608.6855
5218,5608.6855
5759,5608.6855
5456,5608.6855
5359,5608.6855
5305,5608.6855
5769,5608.6855
5565,5608.6855
5367,5608.6855
5633,5608.6855
5664,5608.6855
6082,5608.6855
6505,5608.6855
5813,5608.6855
6379,5608.6855
6091,5608.6855
6219,5608.6855
6052,5608.6855
6105,5608.6855
6030,5608.6855
5969,5608.6855
5707,5608.6855
5681,5608.6855
6052,5608.6855
5904,5608.6855
5426,5608.6855
6005,5608.6855
5766,5608.6855
5946,5608.6855
5981,5608.6855
6104,5608.6855
5991,5608.6855
5670,5608.6855
5709,5608.6855
5416,5608.6855
5793,5608.6855
