,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,296.88792469427773,243.08066302360376,4.4820233995412195,0.0,0.0,0.0
median,296.8770676567558,244.9006295711436,4.528043587774633,0.0,0.0,0.0
std,0.6207082182378512,2.721960833943455,0.0639653021775935,0.0,0.0,0.0
