,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,285.53830540758537,234.38754247649896,4.238935817862625,0.0,0.0,0.0
median,300.9536364841289,247.1440608326982,4.482213453828625,0.0,0.0,0.0
std,23.007079517584113,25.014378762249166,0.4714435072583148,0.0,0.0,0.0
