True,Pred
4484,5055.0166
4911,5043.7134
5218,5125.825
5759,5221.6465
5456,5389.412
5359,5427.8257
5305,5444.0405
5769,5445.557
5565,5544.7134
5367,5570.064
5633,5553.9043
5664,5614.321
6082,5664.5024
6505,5772.302
5813,5911.4253
6379,5852.486
6091,5936.115
6219,5937.202
6052,5971.425
6105,5957.067
6030,5968.2666
5969,5971.212
5707,5962.967
5681,5913.178
6052,5874.1626
5904,5909.7295
5426,5911.504
6005,5810.2153
5766,5862.8916
5946,5841.1943
5981,5862.23
6104,5876.715
5991,5907.1123
5670,5903.229
5709,5847.31
5416,5826.74
5793,5753.835
5750,5784.0815
5399,5802.268
6123,5735.81
5730,5835.8164
6015,5812.8438
5989,5850.2695
6333,5861.42
6388,5932.694
6048,5990.4346
6322,5962.155
6405,6010.1294
6523,6051.901
