,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,311.9768534324969,247.59002493612422,4.4252735960583784,0.0,0.0,0.0
std,19.136093599861407,16.63506561104371,0.31937173016537146,0.0,0.0,0.0
