,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,364.5508683709417,292.93092939268865,5.202624993690259,0.0,0.0,0.0
std,35.16097350425645,31.167776809349597,0.5184060751197612,0.0,0.0,0.0
