,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,279.70552063150905,217.66943104064546,3.8285757107434724,0.0,0.0,0.0
std,2.2765096722092286,0.8345765083860037,0.014754985826601312,0.0,0.0,0.0
