,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,343.3981518264243,264.2157411317568,4.688086033286297,0.0,0.0,0.0
median,344.997245519619,264.4731841216216,4.715350304603908,0.0,0.0,0.0
std,27.468688353244907,23.42929370500657,0.41410225588351185,0.0,0.0,0.0
