,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,283.37535415870985,221.35392191185144,3.8778694333682853,0.0,0.0,0.0
std,2.4605038084604556,1.8732771994735642,0.036640651508756346,0.0,0.0,0.0
