,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,270.69815250762593,213.64614656409444,3.66392577100107,0.0,0.0,0.0
std,2.142059913563401,1.5761466015549468,0.021268253143954575,0.0,0.0,0.0
