,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,281.2307248323824,221.20994768955907,4.030070780450028,0.0,0.0,0.0
median,281.2599701301648,222.81692291969478,4.062222105907592,0.0,0.0,0.0
std,2.2831874793097855,4.023669900544649,0.08202916904621707,0.0,0.0,0.0
