True,Pred
4661,4772.4233
4655,4825.9365
4716,4856.619
4377,4896.578
4484,4669.37
4911,4652.836
5218,4983.5024
5759,5339.9136
5456,5607.061
5359,5620.9497
5305,5600.2944
5769,5588.2705
5565,5747.06
5367,5751.549
5633,5688.458
5664,5740.0693
6082,5776.7524
6505,5934.2573
5813,6151.1445
6379,6005.8203
6091,6140.976
6219,6113.723
6052,6148.9673
6105,6114.328
6030,6114.184
5969,6079.869
5707,6055.5605
5681,5947.159
6052,5894.6353
5904,5990.785
5426,5981.933
6005,5815.812
5766,5933.163
5946,5903.8066
5981,5954.439
6104,5990.4062
5991,6040.8203
5670,6025.737
5709,5923.522
5416,5886.675
5793,5778.842
5750,5852.5835
5399,5866.8164
6123,5750.4854
5730,5935.7046
6015,5889.002
5989,5963.0254
6333,5994.691
6388,6121.477
6048,6197.5596
6322,6127.836
6405,6183.3545
6523,6245.9087
