,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,799.350001317718,342.3854129296687,6.755471229922625,0.0,0.0,0.0
median,799.350001317718,342.3854129296687,6.755471229922627,0.0,0.0,0.0
std,0.0,0.0,1.8067241133067846e-15,0.0,0.0,0.0
