,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,622.4629799621177,553.0697265625,9.725673096126805,0.0,0.0,0.0
median,567.6626978872625,476.6665496826172,8.333047989869016,0.0,0.0,0.0
std,330.65836426051237,341.43922311326423,5.9997174578528005,0.0,0.0,0.0
