,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,817.1614919077476,389.2656525802356,7.601519265765118,0.0,0.0,0.0
median,817.1614919077477,389.26565258023555,7.601519265765118,0.0,0.0,0.0
std,1.156303432516342e-13,5.78151716258171e-14,0.0,0.0,0.0,0.0
