True,Pred
4825,4547.293
4462,4648.818
4642,4700.174
4369,4626.452
4672,4581.4116
4661,4600.4624
4655,4723.8623
4716,4716.5283
4377,4741.182
4484,4616.1826
4911,4520.571
5218,4755.5225
5759,5074.6787
5456,5435.8677
5359,5531.7114
5305,5366.512
5769,5301.9463
5565,5475.8965
5367,5581.494
5633,5414.767
5664,5444.6724
6082,5567.065
6505,5754.123
5813,6101.394
6379,5986.478
6091,5938.6436
6219,6051.2905
6052,5986.617
6105,5969.5757
6030,5923.202
5969,5913.696
5707,5857.5005
5681,5722.993
6052,5604.5854
5904,5748.6484
5426,5839.39
6005,5578.5693
5766,5624.0415
5946,5762.44
5981,5739.485
6104,5828.0337
5991,5893.64
5670,5897.0215
5709,5716.5176
5416,5601.087
5793,5494.4253
