True,Pred
4609.0,0.0
4323.0,11624.271425849884
4825.0,4255.190701336787
4462.0,5918.976653319362
4642.0,4202.175676728447
4369.0,4662.019756111883
4672.0,3809.941922999846
4661.0,5124.919210772262
4655.0,5081.379636493697
4716.0,4680.675856156735
4377.0,4889.143497836091
4484.0,3493.4828790891484
4911.0,4546.7275284882235
5218.0,-2111313438745885.8
5759.0,3202495109350726.5
5456.0,-2017752934533036.0
5359.0,823239466261278.6
5305.0,-1744913405011910.5
5769.0,1708938566027830.5
5565.0,341017538479916.4
5367.0,-290182123646830.1
5633.0,750861863597366.5
5664.0,-2348760763965768.0
6082.0,267226221615658.44
6505.0,200159173489495.25
5813.0,1079549240.0631652
6379.0,3704961209.015562
6091.0,12992335699.023022
6219.0,61753702940.95328
6052.0,249741963735.7316
6105.0,901621277781.3959
6030.0,3128401156819.5503
5969.0,10747479804531.941
5707.0,36811944370363.266
5681.0,125978879787395.55
6052.0,431019669842811.1
5904.0,1474566874130379.0
5426.0,5044550869645454.0
6005.0,1.7257496976341266e+16
5766.0,5.9038091159407784e+16
5946.0,2.0196991387243005e+17
5981.0,6.909408962643576e+17
6104.0,2.3637148600261356e+18
5991.0,8.086289044800001e+18
5670.0,2.766326479066007e+19
5709.0,9.463626801572857e+19
5416.0,3.237514908795663e+20
5793.0,1.1075566484816606e+21
