,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1.6716318961185803e+20,3.2605204528465228e+19,5.7151026222576877e+17,0.0,0.0,0.0
median,1.6716318961185803e+20,3.2605204528465236e+19,5.715102622257689e+17,0.0,0.0,0.0
std,0.0,8332.044332492518,130.1881926951956,0.0,0.0,0.0
