True,Pred
4609.0,0.0
4323.0,3366.55464781766
4825.0,4877.761075047342
4462.0,4400.886939813264
4642.0,4776.615245675984
4369.0,4450.045299273678
4672.0,4561.849077518048
4661.0,4464.9196152413315
4655.0,4737.465454092372
4716.0,4631.434499537801
4377.0,4695.810229969373
4484.0,4541.289475266485
4911.0,6436.26309144609
5218.0,6074.175462598784
5759.0,5202.320253677312
5456.0,5555.120122366749
5359.0,5515.337638536766
5305.0,5293.880916226232
5769.0,5439.121827067932
5565.0,5715.595853938671
5367.0,5644.576233605638
5633.0,5406.468552735616
5664.0,5405.554886296571
6082.0,5434.125045950269
6505.0,7744.678044855497
5813.0,6428.617574340662
6379.0,6341.608195108086
6091.0,6061.302168754057
6219.0,6131.881633616984
6052.0,6066.876211280153
6105.0,6402.470928475064
6030.0,5998.920527972334
5969.0,5952.926705835083
5707.0,6120.0921138765425
5681.0,5475.887417540104
6052.0,6039.571380578886
5904.0,6234.940412169405
5426.0,5544.308987653372
6005.0,5965.754157212326
5766.0,5756.447935825102
5946.0,5762.593840616495
5981.0,5899.734440495625
6104.0,6123.60912587775
5991.0,5957.786403820018
5670.0,5848.534039039046
5709.0,5516.05386493984
5416.0,5853.378449833162
5793.0,5756.818637073922
