,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,779.496768313246,343.75328120724356,6.691132827096002,0.0,0.0,0.0
median,779.4967683132462,343.75328120724345,6.691132827096004,0.0,0.0,0.0
std,2.312606865032684e-13,1.156303432516342e-13,1.8067241133067846e-15,0.0,0.0,0.0
