,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,227.44140355103022,187.30748562282986,3.178256293071542,0.0,0.0,0.0
median,214.94088992165473,175.83802286783856,2.962753363885491,0.0,0.0,0.0
std,50.74597368790861,50.688629343593256,0.8623891686954576,0.0,0.0,0.0
