True,Pred
4323,4762.3286
4825,4513.867
4462,4950.7383
4642,4634.4736
4369,4791.0728
4672,4553.7476
4661,4817.217
4655,4807.6294
4716,4802.4004
4377,4855.5835
4484,4560.687
4911,4653.5884
5218,5025.9233
5759,5295.038
5456,5771.6626
5359,5504.3765
5305,5418.989
5769,5371.494
5565,5780.4966
5367,5600.4355
5633,5426.028
5664,5660.4165
6082,5687.7744
6505,6057.392
5813,6432.542
6379,5819.378
6091,6320.702
6219,6065.364
6052,6178.792
6105,6030.8237
6030,6077.765
5969,6011.3433
5707,5957.348
5681,5725.736
6052,5702.7803
5904,6030.8237
5426,5899.8394
6005,5477.9585
5766,5989.211
5946,5777.846
5981,5936.995
6104,5967.968
5991,6076.8794
5670,5976.8184
5709,5693.0703
5416,5727.501
5793,5469.154
