True,Pred
4462,4776.0728
4642,4749.694
4369,4815.028
4672,4673.19
4661,4751.3516
4655,4782.919
4716,4832.424
4377,4854.6978
4484,4746.5103
4911,4718.4937
5218,4823.5815
5759,5210.9155
5456,5599.246
5359,5681.5703
5305,5587.272
5769,5520.385
5565,5658.265
5367,5726.9526
5633,5623.6045
5664,5642.939
6082,5722.9434
6505,5878.5996
5813,6129.1387
6379,6053.595
6091,6047.2104
6219,6094.611
6052,6074.3223
6105,6048.8486
6030,6022.684
5969,6008.211
5707,5969.8623
5681,5866.0693
6052,5778.5767
5904,5877.622
5426,5937.953
6005,5756.163
5766,5795.997
5946,5868.4033
5981,5882.174
6104,5935.383
5991,5991.3643
5670,5992.954
5709,5863.4844
5416,5777.673
5793,5678.4614
