,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,267.7007498623585,211.59504468513254,3.860491987700567,0.0,0.0,0.0
median,263.7354310199913,208.49787486683238,3.813282398492107,0.0,0.0,0.0
std,13.224814245627899,11.814431435959188,0.22497960064485314,0.0,0.0,0.0
