,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,284.2919735704452,231.51067431294325,4.239060341158282,0.0,0.0,0.0
median,284.207085867537,231.61704724900267,4.240886164662452,0.0,0.0,0.0
std,2.4120975855499966,2.3658300959029606,0.051580015184301546,0.0,0.0,0.0
