,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,272.5626850005152,213.81506279839414,3.631493997054061,0.0,0.0,0.0
std,3.2497907770503343,2.1538941974132264,0.041415137149803896,0.0,0.0,0.0
