,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,257.61060609150707,210.1563496907552,3.6126220675285006,0.0,0.0,0.0
std,1.5101892404460775,1.7689992861673685,0.03825661041500157,0.0,0.0,0.0
