True,Pred
4323,4267.8613
4825,4003.039
4462,4467.8657
4642,4131.746
4369,4298.417
4672,4045.6328
4661,4326.1953
4655,4316.0107
4716,4310.454
4377,4366.9385
4484,4053.041
4911,4152.1177
5218,4547.497
5759,4831.764
5456,5332.703
5359,5052.141
5305,4962.3237
5769,4912.3228
5565,5341.9634
5367,5153.0693
5633,4969.731
5664,5216.034
6082,5244.7383
6505,5631.7876
5813,6023.4644
6379,5382.7056
6091,5906.793
6219,5640.1196
6052,5758.6416
6105,5604.0073
6030,5653.083
5969,5583.636
5707,5527.1533
5681,5284.5547
6052,5260.4805
5904,5604.0073
5426,5466.9663
6005,5024.361
5766,5560.489
5946,5339.1865
5981,5505.857
6104,5538.2637
5991,5652.157
5670,5547.5234
5709,5250.2944
5416,5286.406
5793,5015.1035
