,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,623.8099289284353,479.08037190755203,9.008475278875185,0.0,0.0,0.0
median,646.6044636486952,467.03380126953124,9.046574137116142,0.0,0.0,0.0
std,111.36898785493896,117.12745436780929,1.9412088974675938,0.0,0.0,0.0
