,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,328.19936460641503,264.23162405303026,4.708899517756448,0.0,0.0,0.0
std,36.9951056714275,32.923199491767,0.5847954777279302,0.0,0.0,0.0
