Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Seq2Seq+Attention_Mean,Seq2Seq+Attention_CI_Lower,Seq2Seq+Attention_CI_Upper,Seq2Seq+Attention_PI_Lower,Seq2Seq+Attention_PI_Upper,Dataset,Horizon,Horizon_Months
2016-04-01,5456.0,5289.123440345153,5289.123440345153,5289.123440345153,2884.4980946214396,7693.748786068865,5305.7026,5256.9155,5354.4897,2681.0837,7930.3213,Train,2020-2023,48
2016-05-01,5359.0,5523.155509555043,5523.155509555043,5523.155509555043,3118.53016383133,7927.780855278756,5434.6816,5395.917,5473.4463,2810.0627,8059.301,Train,2020-2023,48
2016-06-01,5305.0,5003.910662847536,5003.910662847535,5003.9106628475365,2599.2853171238226,7408.536008571249,5511.757,5473.3784,5550.1353,2887.138,8136.376,Train,2020-2023,48
2016-07-01,5769.0,5496.608416022239,5496.608416022238,5496.60841602224,3091.983070298526,7901.2337617459525,5533.5537,5491.191,5575.9165,2908.9348,8158.173,Train,2020-2023,48
2016-08-01,5565.0,5641.626810166473,5641.626810166472,5641.626810166474,3237.0014644427597,8046.252155890186,5662.827,5621.711,5703.9434,3038.2083,8287.446,Train,2020-2023,48
2016-09-01,5367.0,5462.428686348581,5462.42868634858,5462.428686348582,3057.8033406248683,7867.054032072294,5641.6094,5600.955,5682.2637,3016.9905,8266.229,Train,2020-2023,48
2016-10-01,5633.0,5355.390244738751,5355.390244738751,5355.390244738751,2950.764899015038,7760.015590462464,5596.501,5554.2646,5638.7373,2971.882,8221.12,Train,2020-2023,48
2016-11-01,5664.0,5236.751923444665,5236.751923444665,5236.751923444665,2832.1265777209524,7641.377269168379,5653.875,5611.796,5695.954,3029.256,8278.494,Train,2020-2023,48
2016-12-01,6082.0,5731.276925811703,5731.276925811702,5731.276925811704,3326.65158008799,8135.902271535417,5711.653,5668.172,5755.134,3087.034,8336.271,Train,2020-2023,48
2017-01-01,6505.0,6624.136506141762,6624.13650614176,6624.136506141764,4219.511160418049,9028.761851865474,5826.5044,5781.666,5871.343,3201.8855,8451.123,Train,2020-2023,48
2017-02-01,5813.0,6633.904089043668,6633.904089043667,6633.904089043669,4229.2787433199555,9038.52943476738,6039.3413,5986.4062,6092.2764,3414.7224,8663.96,Train,2020-2023,48
2017-03-01,6379.0,6299.129305080895,6299.1293050808945,6299.129305080896,3894.5039593571823,8703.754650804609,6019.8257,5967.0327,6072.6187,3395.2068,8644.444,Train,2020-2023,48
2017-04-01,6091.0,6016.992350166715,6016.9923501667145,6016.992350166716,3612.3670044430023,8421.617695890429,6160.6104,6105.3013,6215.9194,3535.9915,8785.2295,Train,2020-2023,48
2017-05-01,6219.0,5965.141950753438,5965.141950753437,5965.141950753439,3560.5166050297253,8369.767296477152,6185.8096,6126.252,6245.367,3561.1907,8810.429,Train,2020-2023,48
2017-06-01,6052.0,6074.479948771217,6074.479948771216,6074.479948771218,3669.854603047504,8479.10529449493,6211.146,6151.4507,6270.8413,3586.527,8835.765,Train,2020-2023,48
2017-07-01,6105.0,6437.901968526436,6437.901968526436,6437.901968526436,4033.2766228027226,8842.527314250148,6139.3604,6081.476,6197.2446,3514.7415,8763.9795,Train,2020-2023,48
2017-08-01,6030.0,5886.04844388808,5886.04844388808,5886.04844388808,3481.4230981643673,8290.673789611794,6168.344,6108.2065,6228.482,3543.7253,8792.963,Train,2020-2023,48
2017-09-01,5969.0,5808.598590951545,5808.598590951544,5808.598590951546,3403.9732452278317,8213.223936675258,6117.175,6059.234,6175.1157,3492.556,8741.794,Train,2020-2023,48
2017-10-01,5707.0,6165.28177173888,6165.281771738879,6165.281771738881,3760.6564260151667,8569.907117462593,6087.3296,6029.3843,6145.275,3462.7107,8711.948,Train,2020-2023,48
2017-11-01,5681.0,5691.107183724431,5691.107183724431,5691.107183724431,3286.4818380007177,8095.732529448143,5979.4307,5921.5024,6037.359,3354.8118,8604.05,Train,2020-2023,48
2017-12-01,6052.0,6059.330803791788,6059.330803791787,6059.330803791789,3654.7054580680747,8463.956149515501,5910.081,5853.8257,5966.3364,3285.4622,8534.7,Train,2020-2023,48
2018-01-01,5904.0,6466.304232323243,6466.304232323242,6466.304232323244,4061.67888659953,8870.929578046957,5955.854,5905.5786,6006.1294,3331.235,8580.473,Train,2020-2023,48
2018-02-01,5426.0,5339.989561304121,5339.98956130412,5339.989561304122,2935.3642155804077,7744.614907027833,5943.355,5893.593,5993.117,3318.736,8567.974,Train,2020-2023,48
2018-03-01,6005.0,6014.601761580031,6014.601761580031,6014.601761580031,3609.976415856318,8419.227107303745,5802.3574,5749.999,5854.716,3177.7385,8426.977,Train,2020-2023,48
2018-04-01,5766.0,5739.385281614529,5739.385281614528,5739.38528161453,3334.759935890816,8144.010627338243,5893.6826,5844.9673,5942.398,3269.0637,8518.302,Train,2020-2023,48
2018-05-01,5946.0,5892.827662404123,5892.827662404122,5892.827662404124,3488.2023166804097,8297.453008127835,5891.9414,5841.751,5942.132,3267.3225,8516.561,Train,2020-2023,48
2018-06-01,5981.0,5804.111875426256,5804.111875426255,5804.111875426257,3399.486529702543,8208.73722114997,5905.8955,5857.737,5954.054,3281.2766,8530.515,Train,2020-2023,48
2018-07-01,6104.0,6072.722326955382,6072.7223269553815,6072.722326955383,3668.0969812316694,8477.347672679096,5932.867,5884.2515,5981.483,3308.2483,8557.486,Train,2020-2023,48
2018-08-01,5991.0,6014.555658397906,6014.555658397906,6014.555658397906,3609.930312674193,8419.18100412162,6034.966,5983.093,6086.839,3410.347,8659.585,Train,2020-2023,48
2018-09-01,5670.0,5916.752688999301,5916.752688999301,5916.752688999301,3512.1273432755884,8321.378034723015,6027.1763,5974.584,6079.7686,3402.5574,8651.795,Train,2020-2023,48
2018-10-01,5709.0,5475.946079768534,5475.946079768533,5475.946079768535,3071.320734044821,7880.571425492248,5957.2856,5900.662,6013.909,3332.6667,8581.904,Train,2020-2023,48
2018-11-01,5416.0,5687.687115282477,5687.687115282476,5687.687115282478,3283.061769558764,8092.31246100619,5909.25,5853.726,5964.774,3284.631,8533.869,Train,2020-2023,48
2018-12-01,5793.0,5811.278215129182,5811.278215129182,5811.278215129182,3406.652869405469,8215.903560852896,5788.506,5732.5576,5844.454,3163.887,8413.125,Train,2020-2023,48
2019-01-01,5750.0,5718.458649500855,5718.458649500855,5718.458649500855,3313.833303777142,8123.083995224568,5792.528,5745.38,5839.676,3167.909,8417.146,Train,2020-2023,48
2019-02-01,5399.0,5267.738013640288,5267.738013640287,5267.738013640289,2863.112667916575,7672.363359364001,5779.839,5735.0215,5824.6562,3155.22,8404.458,Train,2020-2023,48
2019-03-01,6123.0,5981.557058528465,5981.557058528465,5981.557058528465,3576.931712804752,8386.182404252178,5696.46,5649.5464,5743.3735,3071.841,8321.079,Train,2020-2023,48
2019-04-01,5730.0,5873.147123087458,5873.147123087457,5873.147123087459,3468.5217773637446,8277.77246881117,5839.007,5793.9277,5884.086,3214.388,8463.626,Train,2020-2023,48
2019-05-01,6015.0,5910.126560974204,5910.126560974204,5910.126560974204,3505.501215250491,8314.751906697917,5853.445,5806.01,5900.88,3228.826,8478.063,Train,2020-2023,48
2019-06-01,5989.0,6027.729960717401,6027.7299607174,6027.729960717402,3623.104614993688,8432.355306441113,5915.0444,5867.207,5962.882,3290.4255,8539.663,Train,2020-2023,48
2019-07-01,6333.0,6105.314685839513,6105.314685839513,6105.314685839513,3700.6893401158,8509.940031563227,5954.3745,5905.0195,6003.7295,3329.7556,8578.993,Train,2020-2023,48
2019-08-01,6388.0,6206.31918870199,6206.319188701989,6206.319188701991,3801.693842978277,8610.944534425704,6119.2812,6066.034,6172.5283,3494.6624,8743.9,Train,2020-2023,48
2019-09-01,6048.0,6061.810489751041,6061.81048975104,6061.810489751042,3657.185144027328,8466.435835474755,6187.8,6132.519,6243.0806,3563.181,8812.419,Train,2020-2023,48
2019-10-01,6322.0,6032.306352190003,6032.306352190003,6032.306352190003,3627.68100646629,8436.931697913717,6180.6123,6121.5503,6239.6743,3555.9934,8805.231,Train,2020-2023,48
2019-11-01,6405.0,6007.895229225046,6007.895229225046,6007.895229225046,3603.269883501333,8412.52057494876,6238.8467,6179.1865,6298.507,3614.2278,8863.466,Train,2020-2023,48
2019-12-01,6523.0,6708.759713084553,6708.759713084553,6708.759713084553,4304.134367360841,9113.385058808266,6310.1777,6249.0537,6371.302,3685.5588,8934.797,Train,2020-2023,48
2020-01-01,6732.0,6416.927545310796,6416.927545310795,6416.927545310797,4012.3021995870827,8821.55289103451,6363.5317,6302.1875,6424.876,3738.9128,8988.15,Test,2020-2023,48
2020-02-01,6587.0,6004.795253494615,6004.795253494614,6004.795253494616,3600.1699077709022,8409.420599218329,6348.8506,6269.576,6428.125,3724.2317,8973.47,Test,2020-2023,48
2020-03-01,7438.0,6669.677165122628,6669.677165122628,6669.677165122628,4265.0518193989155,9074.30251084634,6371.557,6272.877,6470.2373,3746.9382,8996.176,Test,2020-2023,48
2020-04-01,8138.0,6249.118032373132,6249.118032373131,6249.118032373133,3844.4926866494193,8653.743378096846,6375.9976,6259.303,6492.692,3751.3787,9000.616,Test,2020-2023,48
2020-05-01,9609.0,6485.36120754644,6485.361207546439,6485.361207546441,4080.7358618227267,8889.986553270153,6374.2344,6239.093,6509.376,3749.6155,8998.854,Test,2020-2023,48
2020-06-01,8378.0,6429.152939672536,6429.1529396725355,6429.152939672537,4024.5275939488233,8833.778285396249,6359.824,6205.3633,6514.285,3735.2053,8984.443,Test,2020-2023,48
2020-07-01,8692.0,6719.123186558651,6719.123186558651,6719.123186558651,4314.497840834938,9123.748532282363,6358.249,6187.7764,6528.7217,3733.6301,8982.868,Test,2020-2023,48
2020-08-01,8436.0,6727.585411618247,6727.585411618245,6727.585411618249,4322.960065894535,9132.21075734196,6358.7466,6172.9775,6544.5156,3734.1277,8983.365,Test,2020-2023,48
2020-09-01,7657.0,6360.957830575927,6360.957830575927,6360.957830575927,3956.332484852214,8765.58317629964,6357.478,6157.4595,6557.4966,3732.8591,8982.097,Test,2020-2023,48
2020-10-01,7537.0,6586.575274798064,6586.575274798064,6586.575274798064,4181.9499290743515,8991.200620521777,6355.7314,6142.2295,6569.2334,3731.1125,8980.351,Test,2020-2023,48
2020-11-01,7498.0,6609.907624975278,6609.907624975277,6609.907624975279,4205.282279251565,9014.53297069899,6353.955,6127.768,6580.142,3729.3362,8978.574,Test,2020-2023,48
2020-12-01,7861.0,6729.813846350486,6729.813846350486,6729.813846350486,4325.188500626773,9134.439192074198,6353.4873,6115.508,6591.467,3728.8684,8978.106,Test,2020-2023,48
2021-01-01,9066.0,6608.907425106727,6608.907425106726,6608.907425106728,4204.282079383014,9013.53277083044,6353.251,6104.1963,6602.3057,3728.632,8977.87,Test,2020-2023,48
2021-02-01,7946.0,6183.324216159214,6183.324216159214,6183.324216159214,3778.6988704355012,8587.949561882928,6353.007,6093.5757,6612.438,3728.388,8977.626,Test,2020-2023,48
2021-03-01,9528.0,6836.013273255718,6836.013273255718,6836.013273255718,4431.387927532005,9240.63861897943,6352.906,6083.7295,6622.082,3728.2869,8977.524,Test,2020-2023,48
2021-04-01,9644.0,6401.630570954963,6401.630570954963,6401.630570954963,3997.0052252312503,8806.255916678676,6353.0054,6074.682,6631.3286,3728.3865,8977.624,Test,2020-2023,48
2021-05-01,9504.0,6627.282058221179,6627.282058221179,6627.282058221179,4222.656712497466,9031.907403944891,6353.3325,6066.426,6640.2393,3728.7136,8977.951,Test,2020-2023,48
2021-06-01,9207.0,6559.881253217625,6559.881253217623,6559.881253217627,4155.255907493913,8964.506598941338,6353.7705,6058.8027,6648.7383,3729.1516,8978.39,Test,2020-2023,48
2021-07-01,9545.0,6841.958148107797,6841.958148107797,6841.958148107797,4437.332802384084,9246.58349383151,6354.298,6051.758,6656.838,3729.679,8978.917,Test,2020-2023,48
2021-08-01,9546.0,6842.800391030067,6842.800391030066,6842.800391030068,4438.175045306354,9247.42573675378,6354.9214,6045.2646,6664.578,3730.3025,8979.54,Test,2020-2023,48
2021-09-01,9125.0,6467.584113060739,6467.584113060738,6467.58411306074,4062.9587673370256,8872.209458784451,6355.6313,6039.284,6671.9785,3731.0125,8980.25,Test,2020-2023,48
2021-10-01,8929.0,6687.495937534959,6687.495937534959,6687.495937534959,4282.870591811246,9092.121283258672,6356.4146,6033.777,6679.0522,3731.7957,8981.033,Test,2020-2023,48
2021-11-01,8474.0,6706.957664569649,6706.957664569649,6706.957664569649,4302.332318845936,9111.583010293361,6357.25,6028.695,6685.805,3732.631,8981.869,Test,2020-2023,48
2021-12-01,8812.0,6817.915190229409,6817.915190229409,6817.915190229409,4413.289844505696,9222.540535953121,6358.129,6024.007,6692.251,3733.51,8982.748,Test,2020-2023,48
2022-01-01,9266.0,6690.296110717458,6690.296110717457,6690.296110717459,4285.670764993745,9094.92145644117,6359.045,6019.683,6698.4067,3734.426,8983.664,Test,2020-2023,48
2022-02-01,8713.0,6258.4813609362145,6258.481360936214,6258.481360936215,3853.8560152125015,8663.106706659928,6359.9893,6015.6953,6704.283,3735.3704,8984.608,Test,2020-2023,48
2022-03-01,9427.0,6905.385675827018,6905.385675827017,6905.3856758270185,4500.760330103305,9310.01102155073,6360.954,6012.015,6709.893,3736.3352,8985.573,Test,2020-2023,48
2022-04-01,8786.0,6465.894209943237,6465.894209943236,6465.894209943238,4061.268864219524,8870.51955566695,6361.933,6008.619,6715.247,3737.3142,8986.552,Test,2020-2023,48
2022-05-01,9042.0,6686.61603277804,6686.616032778038,6686.616032778042,4281.990687054327,9091.241378501752,6362.921,6005.486,6720.356,3738.302,8987.54,Test,2020-2023,48
2022-06-01,9072.0,6614.7888335791995,6614.788833579199,6614.7888335792,4210.163487855487,9019.414179302912,6363.9116,6002.5923,6725.231,3739.2927,8988.53,Test,2020-2023,48
2022-07-01,9679.0,6892.5420009474565,6892.5420009474565,6892.5420009474565,4487.916655223744,9297.167346671169,6364.9014,5999.9214,6729.8813,3740.2825,8989.5205,Test,2020-2023,48
2022-08-01,9325.0,6889.416721690906,6889.416721690905,6889.416721690907,4484.791375967194,9294.042067414619,6365.888,5997.4565,6734.32,3741.2693,8990.507,Test,2020-2023,48
2022-09-01,8977.0,6510.677194508703,6510.677194508702,6510.677194508704,4106.0518487849895,8915.302540232417,6366.8657,5995.179,6738.5522,3742.2468,8991.484,Test,2020-2023,48
2022-10-01,9245.0,6727.121034477952,6727.121034477952,6727.121034477952,4322.495688754239,9131.746380201665,6367.8325,5993.076,6742.589,3743.2136,8992.451,Test,2020-2023,48
2022-11-01,9026.0,6743.244034093719,6743.244034093718,6743.24403409372,4338.618688370007,9147.869379817432,6368.786,5991.134,6746.4385,3744.1672,8993.405,Test,2020-2023,48
2022-12-01,9733.0,6851.619731997218,6851.619731997217,6851.619731997219,4446.994386273505,9256.24507772093,6369.7246,5989.3394,6750.11,3745.1057,8994.344,Test,2020-2023,48
2023-01-01,9485.0,6721.466549424387,6721.466549424386,6721.466549424388,4316.841203700675,9126.0918951481,6370.6455,5987.681,6753.61,3746.0266,8995.265,Test,2020-2023,48
2023-02-01,8634.0,6287.311072561673,6287.3110725616725,6287.311072561674,3882.6857268379604,8691.936418285386,6371.5483,5986.1494,6756.9473,3746.9294,8996.167,Test,2020-2023,48
2023-03-01,9721.0,6932.05327533779,6932.053275337788,6932.053275337792,4527.427929614078,9336.678621061503,6372.432,5984.7344,6760.13,3747.8132,8997.051,Test,2020-2023,48
2023-04-01,9417.0,6490.540116736252,6490.540116736251,6490.5401167362525,4085.9147710125385,8895.165462459965,6373.295,5983.4263,6763.1636,3748.676,8997.914,Test,2020-2023,48
2023-05-01,9674.0,6709.412034325391,6709.41203432539,6709.412034325392,4304.786688601678,9114.037380049103,6374.1357,5982.2173,6766.054,3749.5168,8998.755,Test,2020-2023,48
2023-06-01,9064.0,6635.861998068753,6635.861998068752,6635.861998068754,4231.23665234504,9040.487343792465,6374.9546,5981.099,6768.81,3750.3357,8999.573,Test,2020-2023,48
2023-07-01,9551.0,6912.043938121917,6912.043938121916,6912.043938121918,4507.418592398204,9316.66928384563,6375.752,5980.067,6771.437,3751.133,9000.371,Test,2020-2023,48
2023-08-01,9350.0,6907.463030482513,6907.463030482512,6907.463030482514,4502.837684758801,9312.088376206226,6376.5264,5979.112,6773.941,3751.9075,9001.1455,Test,2020-2023,48
2023-09-01,8211.0,6527.363947485131,6527.363947485131,6527.363947485131,4122.738601761417,8931.989293208844,6377.2773,5978.2285,6776.326,3752.6584,9001.896,Test,2020-2023,48
2023-10-01,8199.0,6742.570509863564,6742.570509863564,6742.570509863564,4337.945164139852,9147.195855587277,6378.0054,5977.4116,6778.599,3753.3865,9002.624,Test,2020-2023,48
2023-11-01,7798.0,6757.56193885934,6757.56193885934,6757.56193885934,4352.936593135628,9162.187284583053,6378.712,5976.6577,6780.766,3754.093,9003.331,Test,2020-2023,48
2023-12-01,8030.0,6864.84383731969,6864.843837319689,6864.8438373196905,4460.218491595977,9269.469183043402,6379.3936,5975.958,6782.829,3754.7747,9004.013,Test,2020-2023,48
