Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Transformer_Mean,Transformer_CI_Lower,Transformer_CI_Upper,Transformer_PI_Lower,Transformer_PI_Upper,Dataset,Horizon,Horizon_Months
2017-11-01,5681.0,5630.112178760209,5630.112178760208,5630.11217876021,3763.0217169942853,7497.202640526132,5943.4214,5919.94,5966.903,3388.2559,8498.587,Train,2020-2021,24
2017-12-01,6052.0,5948.060635920198,5948.0606359201975,5948.060635920199,4080.970174154275,7815.151097686122,5906.086,5881.964,5930.208,3350.9204,8461.252,Train,2020-2021,24
2018-01-01,5904.0,6813.856842262458,6813.856842262457,6813.8568422624585,4946.766380496534,8680.947304028381,5901.391,5877.749,5925.033,3346.2256,8456.557,Train,2020-2021,24
2018-02-01,5426.0,5575.215556047499,5575.2155560474985,5575.2155560475,3708.125094281576,7442.306017813423,5882.5205,5857.0166,5908.0244,3327.355,8437.686,Train,2020-2021,24
2018-03-01,6005.0,5979.405474600747,5979.405474600747,5979.405474600747,4112.315012834823,7846.49593636667,5842.0703,5809.811,5874.3296,3286.9048,8397.236,Train,2020-2021,24
2018-04-01,5766.0,5698.739568918026,5698.739568918026,5698.739568918026,3831.6491071521023,7565.830030683949,5863.486,5837.5156,5889.456,3308.3203,8418.651,Train,2020-2021,24
2018-05-01,5946.0,5843.610855974663,5843.610855974662,5843.6108559746635,3976.520394208739,7710.701317740586,5852.1533,5813.502,5890.8047,3296.9878,8407.318,Train,2020-2021,24
2018-06-01,5981.0,5784.347348858907,5784.347348858907,5784.347348858907,3917.2568870929836,7651.4378106248305,5860.5034,5834.251,5886.756,3305.338,8415.669,Train,2020-2021,24
2018-07-01,6104.0,6172.2512938969,6172.2512938969,6172.2512938969,4305.160832130977,8039.341755662824,5881.015,5863.0703,5898.96,3325.8496,8436.181,Train,2020-2021,24
2018-08-01,5991.0,6011.273621553612,6011.273621553612,6011.273621553612,4144.183159787689,7878.364083319536,5905.7383,5871.702,5939.7744,3350.5728,8460.904,Train,2020-2021,24
2018-09-01,5670.0,5905.972321501537,5905.9723215015365,5905.972321501538,4038.881859735614,7773.062783267461,5934.708,5916.765,5952.651,3379.5425,8489.873,Train,2020-2021,24
2018-10-01,5709.0,5607.717167184074,5607.717167184073,5607.717167184075,3740.626705418151,7474.807628949998,5914.83,5888.314,5941.346,3359.6646,8469.996,Train,2020-2021,24
2018-11-01,5416.0,5637.518087418205,5637.518087418205,5637.518087418205,3770.4276256522817,7504.608549184129,5903.802,5880.8647,5926.739,3348.6362,8458.967,Train,2020-2021,24
2018-12-01,5793.0,5762.875392061121,5762.87539206112,5762.875392061122,3895.7849302951972,7629.965853827044,5846.879,5810.516,5883.2417,3291.7134,8402.045,Train,2020-2021,24
2019-01-01,5750.0,5887.130407117916,5887.130407117915,5887.130407117917,4020.039945351992,7754.220868883839,5821.2285,5789.731,5852.726,3266.063,8376.395,Train,2020-2021,24
2019-02-01,5399.0,5361.820505674964,5361.820505674963,5361.820505674965,3494.7300439090404,7228.910967440887,5797.7646,5762.334,5833.1953,3242.599,8352.93,Train,2020-2021,24
2019-03-01,6123.0,5966.125379999599,5966.125379999598,5966.1253799996,4099.034918233676,7833.215841765523,5749.3203,5710.659,5787.9814,3194.1548,8304.486,Train,2020-2021,24
2019-04-01,5730.0,5853.500185744103,5853.500185744103,5853.500185744103,3986.4097239781795,7720.590647510026,5805.8237,5775.8223,5835.825,3250.6582,8360.989,Train,2020-2021,24
2019-05-01,6015.0,5854.397180980232,5854.397180980232,5854.397180980232,3987.306719214309,7721.487642746156,5807.9595,5766.2134,5849.7056,3252.794,8363.125,Train,2020-2021,24
2019-06-01,5989.0,5976.1807051169235,5976.1807051169235,5976.1807051169235,4109.090243351,7843.271166882847,5852.804,5823.2075,5882.401,3297.6387,8407.97,Train,2020-2021,24
2019-07-01,6333.0,6153.816206155919,6153.816206155919,6153.816206155919,4286.725744389995,8020.906667921842,5887.9834,5863.971,5911.9956,3332.8179,8443.148,Train,2020-2021,24
2019-08-01,6388.0,6205.540708931513,6205.540708931512,6205.540708931514,4338.45024716559,8072.631170697437,5931.551,5892.604,5970.4976,3376.3853,8486.717,Train,2020-2021,24
2019-09-01,6048.0,6145.923999741461,6145.92399974146,6145.923999741462,4278.833537975537,8013.014461507384,5989.389,5959.384,6019.3945,3434.2236,8544.555,Train,2020-2021,24
2019-10-01,6322.0,6055.889201542898,6055.889201542897,6055.889201542899,4188.798739776975,7922.979663308822,5992.4155,5955.4956,6029.3354,3437.25,8547.581,Train,2020-2021,24
2019-11-01,6405.0,6140.470592509685,6140.470592509684,6140.470592509686,4273.380130743762,8007.5610542756085,6036.6147,5988.6274,6084.602,3481.4492,8591.78,Train,2020-2021,24
2019-12-01,6523.0,6776.260344783286,6776.260344783285,6776.260344783287,4909.169883017363,8643.35080654921,6053.462,6004.9536,6101.97,3498.2964,8608.627,Train,2020-2021,24
2020-01-01,6732.0,6547.088561760247,6547.088561760247,6547.088561760247,4679.998099994324,8414.17902352617,6067.1724,6013.251,6121.0938,3512.0068,8622.338,Test,2020-2021,24
2020-02-01,6587.0,6104.018978825162,6104.018978825161,6104.018978825163,4236.928517059238,7971.109440591085,6060.432,6010.5747,6110.2896,3505.2666,8615.598,Test,2020-2021,24
2020-03-01,7438.0,6763.997570833244,6763.997570833243,6763.997570833245,4896.907109067321,8631.088032599167,6054.784,5996.309,6113.2593,3499.6187,8609.949,Test,2020-2021,24
2020-04-01,8138.0,6428.03375876442,6428.033758764419,6428.033758764421,4560.943296998496,8295.124220530342,6044.9824,5989.569,6100.396,3489.817,8600.148,Test,2020-2021,24
2020-05-01,9609.0,6659.208208597882,6659.208208597881,6659.208208597883,4792.117746831958,8526.298670363805,6009.064,5955.1445,6062.9834,3453.8984,8564.2295,Test,2020-2021,24
2020-06-01,8378.0,6623.868984683088,6623.868984683087,6623.8689846830885,4756.778522917164,8490.959446449011,5990.075,5940.142,6040.0083,3434.9097,8545.24,Test,2020-2021,24
2020-07-01,8692.0,6861.477601975666,6861.477601975666,6861.477601975666,4994.387140209743,8728.56806374159,5969.427,5922.4736,6016.38,3414.2612,8524.592,Test,2020-2021,24
2020-08-01,8436.0,6851.552374798108,6851.552374798106,6851.55237479811,4984.461913032184,8718.642836564031,5961.6094,5915.7124,6007.5063,3406.4438,8516.775,Test,2020-2021,24
2020-09-01,7657.0,6565.116080438083,6565.1160804380825,6565.116080438084,4698.02561867216,8432.206542204007,5952.0107,5907.3867,5996.635,3396.8452,8507.176,Test,2020-2021,24
2020-10-01,7537.0,6686.362660226832,6686.3626602268305,6686.362660226834,4819.272198460909,8553.453121992756,5944.913,5901.4272,5988.399,3389.7476,8500.078,Test,2020-2021,24
2020-11-01,7498.0,6655.874066652685,6655.874066652683,6655.874066652686,4788.783604886761,8522.964528418608,5938.522,5895.5747,5981.469,3383.3564,8493.6875,Test,2020-2021,24
2020-12-01,7861.0,6883.1630187121755,6883.1630187121755,6883.1630187121755,5016.072556946252,8750.253480478099,5934.1196,5891.926,5976.3135,3378.954,8489.285,Test,2020-2021,24
2021-01-01,9066.0,6860.308113429002,6860.308113429002,6860.308113429002,4993.217651663079,8727.398575194926,5928.325,5885.7,5970.95,3373.1597,8483.49,Test,2020-2021,24
2021-02-01,7946.0,6434.251631884211,6434.251631884211,6434.251631884211,4567.161170118287,8301.342093650135,5924.655,5882.1465,5967.163,3369.4893,8479.82,Test,2020-2021,24
2021-03-01,9528.0,7096.146461829661,7096.14646182966,7096.146461829662,5229.056000063738,8963.236923595585,5921.6577,5879.3125,5964.003,3366.4922,8476.823,Test,2020-2021,24
2021-04-01,9644.0,6762.816170645192,6762.816170645192,6762.816170645192,4895.7257088792685,8629.906632411115,5919.4717,5877.2417,5961.7017,3364.3062,8474.637,Test,2020-2021,24
2021-05-01,9504.0,6998.558547253704,6998.558547253703,6998.558547253705,5131.468085487781,8865.649009019628,5917.214,5874.951,5959.4766,3362.0483,8472.379,Test,2020-2021,24
2021-06-01,9207.0,6977.865805226285,6977.865805226285,6977.865805226285,5110.775343460362,8844.956266992209,5915.269,5873.032,5957.506,3360.1035,8470.435,Test,2020-2021,24
2021-07-01,9545.0,7222.149910571838,7222.149910571837,7222.1499105718385,5355.059448805914,9089.240372337761,5913.645,5871.384,5955.9062,3358.4795,8468.811,Test,2020-2021,24
2021-08-01,9546.0,7210.503670559445,7210.503670559444,7210.503670559446,5343.413208793521,9077.594132325368,5912.42,5870.174,5954.666,3357.2544,8467.586,Test,2020-2021,24
2021-09-01,9125.0,6904.571122950629,6904.571122950627,6904.5711229506305,5037.480661184705,8771.661584716552,5911.3584,5869.125,5953.592,3356.1929,8466.523,Test,2020-2021,24
2021-10-01,8929.0,7049.795826785057,7049.795826785056,7049.795826785058,5182.705365019134,8916.88628855098,5910.437,5868.22,5952.654,3355.2715,8465.603,Test,2020-2021,24
2021-11-01,8474.0,7001.899495218184,7001.899495218183,7001.899495218185,5134.80903345226,8868.989956984107,5909.638,5867.4277,5951.8486,3354.4727,8464.804,Test,2020-2021,24
2021-12-01,8812.0,7227.9240740218465,7227.924074021846,7227.924074021847,5360.833612255923,9095.01453578777,5908.9873,5866.792,5951.1826,3353.8218,8464.152,Test,2020-2021,24
