Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Seq2Seq_Mean,Seq2Seq_CI_Lower,Seq2Seq_CI_Upper,Seq2Seq_PI_Lower,Seq2Seq_PI_Upper,Dataset,Horizon,Horizon_Months
2016-07-01,5769.0,5535.2236753988345,5535.223675398834,5535.223675398835,3612.363825646218,7458.083525151451,5440.718,5435.6304,5445.805,2915.358,7966.0776,Train,2020-2023,48
2016-08-01,5565.0,5751.5338033430135,5751.533803343013,5751.533803343014,3828.673953590397,7674.39365309563,5565.0854,5552.9766,5577.1943,3039.7256,8090.4453,Train,2020-2023,48
2016-09-01,5367.0,5569.408740394357,5569.408740394357,5569.408740394357,3646.5488906417404,7492.268590146973,5627.6187,5618.8,5636.4375,3102.2588,8152.9785,Train,2020-2023,48
2016-10-01,5633.0,5422.150054380678,5422.150054380677,5422.150054380679,3499.2902046280615,7345.009904133294,5603.3145,5598.975,5607.654,3077.9546,8128.6743,Train,2020-2023,48
2016-11-01,5664.0,5357.016189351527,5357.016189351526,5357.016189351528,3434.1563395989106,7279.876039104143,5585.8853,5577.9946,5593.776,3060.5254,8111.245,Train,2020-2023,48
2016-12-01,6082.0,5720.584077650826,5720.584077650826,5720.584077650826,3797.7242278982094,7643.443927403442,5634.3906,5624.628,5644.1533,3109.0308,8159.7505,Train,2020-2023,48
2017-01-01,6505.0,7064.979816460045,7064.979816460044,7064.979816460046,5142.119966707429,8987.839666212662,5858.9263,5846.4844,5871.368,3333.5664,8384.286,Train,2020-2023,48
2017-02-01,5813.0,6617.3485603628815,6617.348560362881,6617.348560362882,4694.488710610265,8540.208410115498,6156.348,6139.8877,6172.8086,3630.9883,8681.708,Train,2020-2023,48
2017-03-01,6379.0,6327.2422971491615,6327.2422971491615,6327.2422971491615,4404.382447396545,8250.102146901778,6143.9756,6138.876,6149.075,3618.6157,8669.336,Train,2020-2023,48
2017-04-01,6091.0,6079.626160975285,6079.626160975284,6079.6261609752855,4156.766311222668,8002.486010727901,6228.7725,6222.0796,6235.4653,3703.4126,8754.133,Train,2020-2023,48
2017-05-01,6219.0,6094.638202705189,6094.638202705189,6094.638202705189,4171.778352952572,8017.498052457805,6138.503,6130.085,6146.921,3613.143,8663.863,Train,2020-2023,48
2017-06-01,6052.0,6090.939190626028,6090.939190626028,6090.939190626028,4168.079340873412,8013.799040378644,6230.1904,6224.593,6235.788,3704.8306,8755.551,Train,2020-2023,48
2017-07-01,6105.0,6422.361091399268,6422.361091399268,6422.361091399268,4499.501241646652,8345.220941151885,6140.1626,6134.3086,6146.0166,3614.8027,8665.522,Train,2020-2023,48
2017-08-01,6030.0,5999.032302168206,5999.032302168206,5999.032302168206,4076.1724524155898,7921.8921519208225,6136.379,6130.646,6142.112,3611.019,8661.738,Train,2020-2023,48
2017-09-01,5969.0,5912.376100839152,5912.376100839152,5912.376100839152,3989.5162510865357,7835.235950591768,6085.3745,6079.202,6091.547,3560.0146,8610.734,Train,2020-2023,48
2017-10-01,5707.0,6139.177723255214,6139.177723255213,6139.177723255215,4216.317873502598,8062.03757300783,6051.675,6046.2354,6057.1143,3526.315,8577.035,Train,2020-2023,48
2017-11-01,5681.0,5630.112178760209,5630.112178760208,5630.11217876021,3707.2523290075924,7552.972028512825,5918.4707,5913.8726,5923.069,3393.1108,8443.83,Train,2020-2023,48
2017-12-01,6052.0,5948.060635920198,5948.0606359201975,5948.060635920199,4025.200786167582,7870.920485672815,5809.653,5804.942,5814.364,3284.293,8335.013,Train,2020-2023,48
2018-01-01,5904.0,6813.856842262458,6813.856842262457,6813.8568422624585,4890.996992509841,8736.716692015074,5871.5566,5860.4253,5882.688,3346.1968,8396.916,Train,2020-2023,48
2018-02-01,5426.0,5575.215556047499,5575.2155560474985,5575.2155560475,3652.355706294883,7498.075405800116,5931.767,5923.3057,5940.2285,3406.4072,8457.127,Train,2020-2023,48
2018-03-01,6005.0,5979.405474600747,5979.405474600747,5979.405474600747,4056.5456248481305,7902.265324353363,5801.4336,5795.4116,5807.4556,3276.0737,8326.793,Train,2020-2023,48
2018-04-01,5766.0,5698.739568918026,5698.739568918026,5698.739568918026,3775.8797191654094,7621.599418670642,5820.0405,5810.9023,5829.1787,3294.6807,8345.4,Train,2020-2023,48
2018-05-01,5946.0,5843.610855974663,5843.610855974662,5843.6108559746635,3920.7510062220463,7766.470705727279,5804.769,5795.149,5814.389,3279.4092,8330.129,Train,2020-2023,48
2018-06-01,5981.0,5784.347348858907,5784.347348858907,5784.347348858907,3861.4874991062907,7707.207198611523,5933.186,5926.6772,5939.695,3407.8262,8458.546,Train,2020-2023,48
2018-07-01,6104.0,6172.2512938969,6172.2512938969,6172.2512938969,4249.391444144284,8095.111143649517,5946.019,5937.241,5954.797,3420.6592,8471.379,Train,2020-2023,48
2018-08-01,5991.0,6011.273621553612,6011.273621553612,6011.273621553612,4088.413771800996,7934.133471306229,6046.0225,6037.7524,6054.2925,3520.6626,8571.383,Train,2020-2023,48
2018-09-01,5670.0,5905.972321501537,5905.9723215015365,5905.972321501538,3983.112471748921,7828.832171254154,6053.4634,6047.0786,6059.848,3528.1035,8578.823,Train,2020-2023,48
2018-10-01,5709.0,5607.717167184074,5607.717167184073,5607.717167184075,3684.857317431458,7530.577016936691,5930.2,5925.36,5935.0405,3404.8403,8455.561,Train,2020-2023,48
2018-11-01,5416.0,5637.518087418205,5637.518087418205,5637.518087418205,3714.658237665589,7560.3779371708215,5813.14,5808.3286,5817.9517,3287.7803,8338.5,Train,2020-2023,48
2018-12-01,5793.0,5762.875392061121,5762.87539206112,5762.875392061122,3840.0155423085043,7685.735241813737,5643.036,5638.5415,5647.531,3117.6763,8168.396,Train,2020-2023,48
2019-01-01,5750.0,5887.130407117916,5887.130407117915,5887.130407117917,3964.2705573652993,7809.990256870532,5693.444,5685.0347,5701.853,3168.084,8218.804,Train,2020-2023,48
2019-02-01,5399.0,5361.820505674964,5361.820505674963,5361.820505674965,3438.9606559223475,7284.68035542758,5728.346,5718.328,5738.3643,3202.9863,8253.706,Train,2020-2023,48
2019-03-01,6123.0,5966.125379999599,5966.125379999598,5966.1253799996,4043.265530246983,7888.985229752216,5679.7153,5675.274,5684.1567,3154.3555,8205.075,Train,2020-2023,48
2019-04-01,5730.0,5853.500185744103,5853.500185744103,5853.500185744103,3930.6403359914866,7776.360035496719,5816.5396,5804.0366,5829.0425,3291.1797,8341.899,Train,2020-2023,48
2019-05-01,6015.0,5854.397180980232,5854.397180980232,5854.397180980232,3931.537331227616,7777.257030732849,5823.306,5814.1123,5832.5,3297.9463,8348.666,Train,2020-2023,48
2019-06-01,5989.0,5976.1807051169235,5976.1807051169235,5976.1807051169235,4053.320855364307,7899.04055486954,5975.279,5968.947,5981.611,3449.919,8500.639,Train,2020-2023,48
2019-07-01,6333.0,6153.816206155919,6153.816206155919,6153.816206155919,4230.956356403302,8076.676055908535,5962.5303,5953.4526,5971.608,3437.1704,8487.891,Train,2020-2023,48
2019-08-01,6388.0,6205.540708931513,6205.540708931512,6205.540708931514,4282.680859178897,8128.4005586841295,6149.143,6138.8394,6159.447,3623.7832,8674.503,Train,2020-2023,48
2019-09-01,6048.0,6145.923999741461,6145.92399974146,6145.923999741462,4223.064149988844,8068.783849494077,6275.669,6265.5596,6285.7783,3750.309,8801.029,Train,2020-2023,48
2019-10-01,6322.0,6055.889201542898,6055.889201542897,6055.889201542899,4133.029351790282,7978.749051295515,6253.461,6248.308,6258.614,3728.101,8778.82,Train,2020-2023,48
2019-11-01,6405.0,6140.470592509685,6140.470592509684,6140.470592509686,4217.610742757069,8063.330442262301,6256.1304,6249.733,6262.528,3730.7705,8781.49,Train,2020-2023,48
2019-12-01,6523.0,6776.260344783286,6776.260344783285,6776.260344783287,4853.40049503067,8699.120194535903,6292.8623,6283.1787,6302.546,3767.5024,8818.223,Train,2020-2023,48
2020-01-01,6732.0,6547.088561760247,6547.088561760247,6547.088561760247,4624.228712007631,8469.948411512863,6431.5264,6423.643,6439.4097,3906.1665,8956.887,Test,2020-2023,48
2020-02-01,6587.0,6104.018978825162,6104.018978825161,6104.018978825163,4181.1591290725455,8026.878828577778,6457.345,6448.423,6466.2676,3931.9854,8982.705,Test,2020-2023,48
2020-03-01,7438.0,6763.997570833244,6763.997570833243,6763.997570833245,4841.137721080628,8686.85742058586,6465.8716,6454.3,6477.4434,3940.5117,8991.231,Test,2020-2023,48
2020-04-01,8138.0,6428.03375876442,6428.033758764419,6428.033758764421,4505.1739090118035,8350.893608517037,6454.796,6439.277,6470.315,3929.436,8980.156,Test,2020-2023,48
2020-05-01,9609.0,6659.208208597882,6659.208208597881,6659.208208597883,4736.3483588452655,8582.068058350498,6459.997,6442.0913,6477.903,3934.6372,8985.357,Test,2020-2023,48
2020-06-01,8378.0,6623.868984683088,6623.868984683087,6623.8689846830885,4701.009134930471,8546.728834435704,6460.3643,6439.57,6481.1587,3935.0044,8985.725,Test,2020-2023,48
2020-07-01,8692.0,6861.477601975666,6861.477601975666,6861.477601975666,4938.61775222305,8784.337451728283,6459.448,6435.7314,6483.165,3934.0884,8984.809,Test,2020-2023,48
2020-08-01,8436.0,6851.552374798108,6851.552374798106,6851.55237479811,4928.6925250454915,8774.412224550724,6460.546,6434.2207,6486.871,3935.186,8985.906,Test,2020-2023,48
2020-09-01,7657.0,6565.116080438083,6565.1160804380825,6565.116080438084,4642.256230685467,8487.9759301907,6460.7363,6431.7334,6489.7393,3935.3765,8986.096,Test,2020-2023,48
2020-10-01,7537.0,6686.362660226832,6686.3626602268305,6686.362660226834,4763.502810474216,8609.222509979449,6460.9424,6429.338,6492.547,3935.5825,8986.303,Test,2020-2023,48
2020-11-01,7498.0,6655.874066652685,6655.874066652683,6655.874066652686,4733.014216900068,8578.733916405301,6461.362,6427.251,6495.4727,3936.002,8986.722,Test,2020-2023,48
2020-12-01,7861.0,6883.1630187121755,6883.1630187121755,6883.1630187121755,4960.303168959559,8806.022868464792,6461.634,6425.0513,6498.2163,3936.274,8986.994,Test,2020-2023,48
2021-01-01,9066.0,6860.308113429002,6860.308113429002,6860.308113429002,4937.448263676386,8783.167963181619,6461.928,6422.94,6500.9165,3936.5684,8987.288,Test,2020-2023,48
2021-02-01,7946.0,6434.251631884211,6434.251631884211,6434.251631884211,4511.3917821315945,8357.111481636828,6462.236,6420.9023,6503.5693,3936.876,8987.596,Test,2020-2023,48
2021-03-01,9528.0,7096.146461829661,7096.14646182966,7096.146461829662,5173.286612077045,9019.006311582278,6462.5205,6418.894,6506.147,3937.1606,8987.881,Test,2020-2023,48
2021-04-01,9644.0,6762.816170645192,6762.816170645192,6762.816170645192,4839.956320892576,8685.676020397808,6462.805,6416.942,6508.6685,3937.4453,8988.165,Test,2020-2023,48
2021-05-01,9504.0,6998.558547253704,6998.558547253703,6998.558547253705,5075.698697501088,8921.41839700632,6463.086,6415.0396,6511.1323,3937.726,8988.445,Test,2020-2023,48
2021-06-01,9207.0,6977.865805226285,6977.865805226285,6977.865805226285,5055.005955473669,8900.725654978902,6463.3604,6413.182,6513.5386,3938.0005,8988.721,Test,2020-2023,48
2021-07-01,9545.0,7222.149910571838,7222.149910571837,7222.1499105718385,5299.290060819221,9145.009760324454,6463.632,6411.3726,6515.891,3938.272,8988.992,Test,2020-2023,48
2021-08-01,9546.0,7210.503670559445,7210.503670559444,7210.503670559446,5287.643820806828,9133.363520312061,6463.8975,6409.6064,6518.1885,3938.5376,8989.258,Test,2020-2023,48
2021-09-01,9125.0,6904.571122950629,6904.571122950627,6904.5711229506305,4981.711273198012,8827.430972703245,6464.1606,6407.8857,6520.4355,3938.8008,8989.5205,Test,2020-2023,48
2021-10-01,8929.0,7049.795826785057,7049.795826785056,7049.795826785058,5126.935977032441,8972.655676537674,6464.4194,6406.208,6522.631,3939.0596,8989.779,Test,2020-2023,48
2021-11-01,8474.0,7001.899495218184,7001.899495218183,7001.899495218185,5079.039645465567,8924.7593449708,6464.675,6404.572,6524.778,3939.315,8990.035,Test,2020-2023,48
2021-12-01,8812.0,7227.9240740218465,7227.924074021846,7227.924074021847,5305.06422426923,9150.783923774463,6464.927,6402.977,6526.8765,3939.567,8990.287,Test,2020-2023,48
2022-01-01,9266.0,7213.3352542434895,7213.335254243488,7213.335254243491,5290.475404490873,9136.195103996106,6465.176,6401.422,6528.9297,3939.816,8990.535,Test,2020-2023,48
2022-02-01,8713.0,6796.132251680565,6796.132251680564,6796.132251680566,4873.2724019279485,8718.992101433181,6465.4214,6399.9062,6530.9365,3940.0615,8990.781,Test,2020-2023,48
2022-03-01,9427.0,7468.406942988671,7468.40694298867,7468.406942988672,5545.547093236055,9391.266792741288,6465.663,6398.4272,6532.899,3940.3032,8991.023,Test,2020-2023,48
2022-04-01,8786.0,7123.980109847007,7123.980109847006,7123.980109847008,5201.120260094391,9046.839959599623,6465.9033,6396.9873,6534.8193,3940.5435,8991.264,Test,2020-2023,48
2022-05-01,9042.0,7367.189609987414,7367.189609987414,7367.189609987414,5444.3297602347975,9290.04945974003,6466.141,6395.5835,6536.6987,3940.7812,8991.501,Test,2020-2023,48
2022-06-01,9072.0,7341.8904913980905,7341.8904913980905,7341.8904913980905,5419.030641645474,9264.750341150708,6466.3755,6394.2144,6538.5366,3941.0156,8991.735,Test,2020-2023,48
2022-07-01,9679.0,7601.936697544641,7601.93669754464,7601.936697544642,5679.076847792025,9524.796547297257,6466.607,6392.879,6540.335,3941.247,8991.967,Test,2020-2023,48
2022-08-01,9325.0,7602.377909313761,7602.377909313761,7602.377909313761,5679.518059561145,9525.237759066378,6466.836,6391.577,6542.0947,3941.476,8992.195,Test,2020-2023,48
2022-09-01,8977.0,7295.383741939206,7295.383741939205,7295.383741939207,5372.523892186589,9218.243591691822,6467.0635,6390.3096,6543.8174,3941.7036,8992.424,Test,2020-2023,48
2022-10-01,9245.0,7457.107239069786,7457.1072390697855,7457.107239069787,5534.24738931717,9379.967088822403,6467.288,6389.0728,6545.5034,3941.9282,8992.648,Test,2020-2023,48
2022-11-01,9026.0,7436.474033849752,7436.474033849751,7436.474033849753,5513.614184097136,9359.333883602369,6467.5103,6387.867,6547.1533,3942.1504,8992.87,Test,2020-2023,48
2022-12-01,9733.0,7643.9245546947,7643.924554694699,7643.924554694702,5721.064704942084,9566.784404447317,6467.731,6386.692,6548.77,3942.371,8993.091,Test,2020-2023,48
2023-01-01,9485.0,7634.023827781579,7634.023827781579,7634.023827781579,5711.163978028962,9556.883677534195,6467.949,6385.5464,6550.352,3942.5894,8993.309,Test,2020-2023,48
2023-02-01,8634.0,7210.073807986928,7210.073807986928,7210.073807986928,5287.213958234312,9132.933657739544,6468.1655,6384.4297,6551.9014,3942.8057,8993.525,Test,2020-2023,48
2023-03-01,9721.0,7877.591392128472,7877.59139212847,7877.591392128474,5954.7315423758555,9800.451241881088,6468.3804,6383.3413,6553.4194,3943.0205,8993.74,Test,2020-2023,48
2023-04-01,9417.0,7537.4313116149115,7537.431311614911,7537.431311614912,5614.571461862295,9460.291161367528,6468.593,6382.28,6554.906,3943.233,8993.953,Test,2020-2023,48
2023-05-01,9674.0,7776.660845249197,7776.660845249197,7776.660845249197,5853.800995496581,9699.520695001815,6468.8037,6381.2456,6556.362,3943.4438,8994.164,Test,2020-2023,48
2023-06-01,9064.0,7750.762708363456,7750.762708363455,7750.762708363457,5827.90285861084,9673.622558116072,6469.0117,6380.236,6557.7876,3943.6519,8994.371,Test,2020-2023,48
2023-07-01,9551.0,8002.926576575528,8002.926576575526,8002.92657657553,6080.066726822912,9925.786426328144,6469.219,6379.253,6559.1855,3943.8594,8994.579,Test,2020-2023,48
2023-08-01,9350.0,7998.519310394424,7998.519310394422,7998.519310394426,6075.6594606418075,9921.37916014704,6469.4243,6378.2935,6560.555,3944.0645,8994.784,Test,2020-2023,48
2023-09-01,8211.0,7695.386959765774,7695.386959765774,7695.386959765774,5772.527110013158,9618.24680951839,6469.628,6377.359,6561.897,3944.268,8994.988,Test,2020-2023,48
2023-10-01,8199.0,7845.8883513585415,7845.8883513585415,7845.8883513585415,5923.028501605925,9768.748201111159,6469.8296,6376.447,6563.2124,3944.4697,8995.189,Test,2020-2023,48
2023-11-01,7798.0,7816.6849123937845,7816.684912393784,7816.684912393785,5893.825062641168,9739.5447621464,6470.03,6375.558,6564.5015,3944.67,8995.39,Test,2020-2023,48
2023-12-01,8030.0,8032.269402896976,8032.269402896976,8032.269402896976,6109.40955314436,9955.129252649593,6470.2285,6374.6914,6565.7656,3944.8687,8995.588,Test,2020-2023,48
