Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,TCN_Mean,TCN_CI_Lower,TCN_CI_Upper,TCN_PI_Lower,TCN_PI_Upper,Dataset,Horizon,Horizon_Months
2018-01-01,5904.0,6466.304232323243,6466.304232323242,6466.304232323244,4910.448071971246,8022.1603926752405,5786.0654,5383.353,6188.778,4471.9697,7100.161,Train,2020,12
2018-02-01,5426.0,5339.989561304121,5339.98956130412,5339.989561304122,3784.1334009521233,6895.845721656118,5714.6523,5334.317,6094.988,4400.5566,7028.748,Train,2020,12
2018-03-01,6005.0,6014.601761580031,6014.601761580031,6014.601761580031,4458.745601228034,7570.4579219320285,5453.6396,5087.715,5819.5645,4139.544,6767.7354,Train,2020,12
2018-04-01,5766.0,5739.385281614529,5739.385281614528,5739.38528161453,4183.529121262532,7295.2414419665265,5752.513,5328.915,6176.1113,4438.4175,7066.609,Train,2020,12
2018-05-01,5946.0,5892.827662404123,5892.827662404122,5892.827662404124,4336.971502052125,7448.68382275612,5639.663,5270.364,6008.9624,4325.5674,6953.759,Train,2020,12
2018-06-01,5981.0,5804.111875426256,5804.111875426255,5804.111875426257,4248.255715074259,7359.968035778254,5739.2314,5326.8677,6151.595,4425.1357,7053.327,Train,2020,12
2018-07-01,6104.0,6072.722326955382,6072.7223269553815,6072.722326955383,4516.866166603385,7628.57848730738,5709.026,5295.919,6122.133,4394.93,7023.1216,Train,2020,12
2018-08-01,5991.0,6014.555658397906,6014.555658397906,6014.555658397906,4458.6994980459085,7570.411818749903,5925.851,5519.6455,6332.0566,4611.7554,7239.947,Train,2020,12
2018-09-01,5670.0,5916.752688999301,5916.752688999301,5916.752688999301,4360.896528647304,7472.608849351299,5801.0215,5359.441,6242.602,4486.926,7115.117,Train,2020,12
2018-10-01,5709.0,5475.946079768534,5475.946079768533,5475.946079768535,3920.0899194165368,7031.802240120532,5671.0728,5283.3574,6058.788,4356.977,6985.1685,Train,2020,12
2018-11-01,5416.0,5687.687115282477,5687.687115282476,5687.687115282478,4131.8309549304795,7243.543275634474,5637.6826,5237.217,6038.1484,4323.587,6951.7783,Train,2020,12
2018-12-01,5793.0,5811.278215129182,5811.278215129182,5811.278215129182,4255.422054777185,7367.13437548118,5436.6567,5091.0713,5782.242,4122.561,6750.7524,Train,2020,12
2019-01-01,5750.0,5718.458649500855,5718.458649500855,5718.458649500855,4162.602489148858,7274.314809852853,5588.279,5214.1875,5962.37,4274.183,6902.3745,Train,2020,12
2019-02-01,5399.0,5267.738013640288,5267.738013640287,5267.738013640289,3711.8818532882906,6823.5941739922855,5516.5366,5149.331,5883.742,4202.441,6830.6323,Train,2020,12
2019-03-01,6123.0,5981.557058528465,5981.557058528465,5981.557058528465,4425.7008981764675,7537.413218880462,5389.017,5037.6504,5740.384,4074.9214,6703.113,Train,2020,12
2019-04-01,5730.0,5873.147123087458,5873.147123087457,5873.147123087459,4317.29096273546,7429.003283439455,5750.2505,5319.3525,6181.1484,4436.155,7064.346,Train,2020,12
2019-05-01,6015.0,5910.126560974204,5910.126560974204,5910.126560974204,4354.270400622207,7465.9827213262015,5593.753,5218.734,5968.772,4279.657,6907.8486,Train,2020,12
2019-06-01,5989.0,6027.729960717401,6027.7299607174,6027.729960717402,4471.873800365403,7583.586121069398,5782.5513,5344.911,6220.1914,4468.4556,7096.647,Train,2020,12
2019-07-01,6333.0,6105.314685839513,6105.314685839513,6105.314685839513,4549.4585254875155,7661.1708461915105,5729.4414,5307.012,6151.8706,4415.3457,7043.537,Train,2020,12
2019-08-01,6388.0,6206.31918870199,6206.319188701989,6206.319188701991,4650.463028349993,7762.175349053988,6095.067,5677.0527,6513.081,4780.971,7409.1626,Train,2020,12
2019-09-01,6048.0,6061.810489751041,6061.81048975104,6061.810489751042,4505.954329399044,7617.666650103039,6046.119,5584.71,6507.5283,4732.0234,7360.215,Train,2020,12
2019-10-01,6322.0,6032.306352190003,6032.306352190003,6032.306352190003,4476.450191838006,7588.1625125420005,5983.5938,5558.7056,6408.482,4669.498,7297.6895,Train,2020,12
