Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Seq2Seq+Attention_Mean,Seq2Seq+Attention_CI_Lower,Seq2Seq+Attention_CI_Upper,Seq2Seq+Attention_PI_Lower,Seq2Seq+Attention_PI_Upper,Dataset,Horizon,Horizon_Months
2016-02-01,5218.0,4762.209428552928,4762.209428552927,4762.209428552929,2812.5316610871205,6711.887196018736,4751.341,4741.6333,4761.0483,2160.3716,7342.31,Train,2020-2022,36
2016-03-01,5759.0,5586.840700357107,5586.8407003571065,5586.840700357108,3637.1629328912995,7536.518467822915,5028.1396,4995.791,5060.4883,2437.1704,7619.109,Train,2020-2022,36
2016-04-01,5456.0,5469.543000991934,5469.543000991933,5469.543000991935,3519.865233526126,7419.2207684577415,5421.582,5397.7197,5445.4443,2830.6128,8012.5513,Train,2020-2022,36
2016-05-01,5359.0,5595.632798144456,5595.632798144456,5595.632798144456,3645.9550306786477,7545.310565610263,5561.8096,5546.4756,5577.1436,2970.8403,8152.779,Train,2020-2022,36
2016-06-01,5305.0,5156.869959575762,5156.869959575761,5156.869959575763,3207.192192109954,7106.5477270415695,5583.4976,5567.97,5599.025,2992.5283,8174.467,Train,2020-2022,36
2016-07-01,5769.0,5535.2236753988345,5535.223675398834,5535.223675398835,3585.5459079330267,7484.901442864642,5456.529,5439.825,5473.2324,2865.5596,8047.498,Train,2020-2022,36
2016-08-01,5565.0,5751.5338033430135,5751.533803343013,5751.533803343014,3801.8560358772056,7701.211570808821,5569.95,5553.1284,5586.772,2978.981,8160.9194,Train,2020-2022,36
2016-09-01,5367.0,5569.408740394357,5569.408740394357,5569.408740394357,3619.730972928549,7519.086507860165,5624.1494,5609.6875,5638.6113,3033.1802,8215.119,Train,2020-2022,36
2016-10-01,5633.0,5422.150054380678,5422.150054380677,5422.150054380679,3472.47228691487,7371.827821846486,5620.91,5605.467,5636.3535,3029.941,8211.879,Train,2020-2022,36
2016-11-01,5664.0,5357.016189351527,5357.016189351526,5357.016189351528,3407.338421885719,7306.693956817335,5597.372,5582.6494,5612.0947,3006.4028,8188.3413,Train,2020-2022,36
2016-12-01,6082.0,5720.584077650826,5720.584077650826,5720.584077650826,3770.906310185018,7670.261845116634,5633.4634,5618.888,5648.0386,3042.4941,8224.433,Train,2020-2022,36
2017-01-01,6505.0,7064.979816460045,7064.979816460044,7064.979816460046,5115.302048994237,9014.657583925853,5851.335,5838.993,5863.677,3260.3657,8442.305,Train,2020-2022,36
2017-02-01,5813.0,6617.3485603628815,6617.348560362881,6617.348560362882,4667.670792897074,8567.02632782869,6121.949,6109.931,6133.9673,3530.98,8712.918,Train,2020-2022,36
2017-03-01,6379.0,6327.2422971491615,6327.2422971491615,6327.2422971491615,4377.564529683354,8276.92006461497,6125.5117,6104.546,6146.4775,3534.5425,8716.48,Train,2020-2022,36
2017-04-01,6091.0,6079.626160975285,6079.626160975284,6079.6261609752855,4129.948393509477,8029.3039284410925,6221.23,6202.543,6239.917,3630.2607,8812.199,Train,2020-2022,36
2017-05-01,6219.0,6094.638202705189,6094.638202705189,6094.638202705189,4144.960435239381,8044.3159701709965,6110.436,6095.4595,6125.4126,3519.4668,8701.405,Train,2020-2022,36
2017-06-01,6052.0,6090.939190626028,6090.939190626028,6090.939190626028,4141.26142316022,8040.616958091836,6216.552,6196.6943,6236.409,3625.5825,8807.521,Train,2020-2022,36
2017-07-01,6105.0,6422.361091399268,6422.361091399268,6422.361091399268,4472.68332393346,8372.038858865077,6123.394,6105.883,6140.9053,3532.4248,8714.363,Train,2020-2022,36
2017-08-01,6030.0,5999.032302168206,5999.032302168206,5999.032302168206,4049.3545347023983,7948.710069634014,6125.5947,6107.8413,6143.348,3534.6255,8716.564,Train,2020-2022,36
2017-09-01,5969.0,5912.376100839152,5912.376100839152,5912.376100839152,3962.698333373344,7862.05386830496,6072.605,6056.3345,6088.8755,3481.6357,8663.574,Train,2020-2022,36
2017-10-01,5707.0,6139.177723255214,6139.177723255213,6139.177723255215,4189.499955789406,8088.855490721022,6044.3896,6027.645,6061.1343,3453.4204,8635.359,Train,2020-2022,36
2017-11-01,5681.0,5630.112178760209,5630.112178760208,5630.11217876021,3680.434411294401,7579.789946226017,5920.279,5903.4033,5937.1543,3329.3096,8511.248,Train,2020-2022,36
2017-12-01,6052.0,5948.060635920198,5948.0606359201975,5948.060635920199,3998.3828684543905,7897.738403386006,5819.251,5804.154,5834.348,3228.2817,8410.221,Train,2020-2022,36
2018-01-01,5904.0,6813.856842262458,6813.856842262457,6813.8568422624585,4864.17907479665,8763.534609728265,5865.7524,5853.5083,5877.9966,3274.7832,8456.722,Train,2020-2022,36
2018-02-01,5426.0,5575.215556047499,5575.2155560474985,5575.2155560475,3625.5377885816915,7524.893323513307,5918.3486,5905.3857,5931.3115,3327.3794,8509.318,Train,2020-2022,36
2018-03-01,6005.0,5979.405474600747,5979.405474600747,5979.405474600747,4029.727707134939,7929.083242066555,5814.203,5795.6426,5832.7637,3223.234,8405.172,Train,2020-2022,36
2018-04-01,5766.0,5698.739568918026,5698.739568918026,5698.739568918026,3749.061801452218,7648.417336383834,5827.3584,5814.7017,5840.015,3236.3892,8418.328,Train,2020-2022,36
2018-05-01,5946.0,5843.610855974663,5843.610855974662,5843.6108559746635,3893.933088508855,7793.2886234404705,5792.0747,5779.333,5804.8164,3201.1055,8383.044,Train,2020-2022,36
2018-06-01,5981.0,5784.347348858907,5784.347348858907,5784.347348858907,3834.669581393099,7734.025116324715,5933.5205,5919.298,5947.743,3342.5513,8524.49,Train,2020-2022,36
2018-07-01,6104.0,6172.2512938969,6172.2512938969,6172.2512938969,4222.573526431092,8121.929061362708,5935.128,5922.243,5948.0127,3344.1587,8526.098,Train,2020-2022,36
2018-08-01,5991.0,6011.273621553612,6011.273621553612,6011.273621553612,4061.5958540878046,7960.95138901942,6033.1494,6019.1675,6047.1313,3442.1802,8624.119,Train,2020-2022,36
2018-09-01,5670.0,5905.972321501537,5905.9723215015365,5905.972321501538,3956.2945540357296,7855.650088967345,6040.847,6025.2695,6056.425,3449.878,8631.816,Train,2020-2022,36
2018-10-01,5709.0,5607.717167184074,5607.717167184073,5607.717167184075,3658.0393997182664,7557.394934649882,5933.832,5915.6455,5952.0186,3342.8628,8524.801,Train,2020-2022,36
2018-11-01,5416.0,5637.518087418205,5637.518087418205,5637.518087418205,3687.8403199523973,7587.195854884013,5823.473,5808.482,5838.4644,3232.504,8414.442,Train,2020-2022,36
2018-12-01,5793.0,5762.875392061121,5762.87539206112,5762.875392061122,3813.197624595313,7712.5531595269285,5653.4785,5638.778,5668.179,3062.5093,8244.447,Train,2020-2022,36
2019-01-01,5750.0,5887.130407117916,5887.130407117915,5887.130407117917,3937.452639652108,7836.8081745837235,5702.895,5689.4126,5716.3774,3111.9258,8293.864,Train,2020-2022,36
2019-02-01,5399.0,5361.820505674964,5361.820505674963,5361.820505674965,3412.142738209156,7311.498273140772,5721.921,5708.558,5735.2837,3130.9517,8312.891,Train,2020-2022,36
2019-03-01,6123.0,5966.125379999599,5966.125379999598,5966.1253799996,4016.4476125337915,7915.803147465407,5692.3677,5676.8,5707.9355,3101.3984,8283.337,Train,2020-2022,36
2019-04-01,5730.0,5853.500185744103,5853.500185744103,5853.500185744103,3903.822418278295,7803.177953209911,5818.165,5805.5537,5830.7764,3227.1958,8409.135,Train,2020-2022,36
2019-05-01,6015.0,5854.397180980232,5854.397180980232,5854.397180980232,3904.7194135144246,7804.07494844604,5807.5933,5794.874,5820.3125,3216.624,8398.5625,Train,2020-2022,36
2019-06-01,5989.0,5976.1807051169235,5976.1807051169235,5976.1807051169235,4026.5029376511156,7925.858472582731,5976.7217,5961.8413,5991.602,3385.7524,8567.691,Train,2020-2022,36
2019-07-01,6333.0,6153.816206155919,6153.816206155919,6153.816206155919,4204.138438690111,8103.493973621727,5948.527,5935.6914,5961.3623,3357.5576,8539.496,Train,2020-2022,36
2019-08-01,6388.0,6205.540708931513,6205.540708931512,6205.540708931514,4255.862941465705,8155.218476397321,6129.3867,6115.4854,6143.288,3538.4175,8720.355,Train,2020-2022,36
2019-09-01,6048.0,6145.923999741461,6145.92399974146,6145.923999741462,4196.246232275653,8095.6017672072685,6241.5967,6225.875,6257.3184,3650.6274,8832.566,Train,2020-2022,36
2019-10-01,6322.0,6055.889201542898,6055.889201542897,6055.889201542899,4106.21143407709,8005.566969008706,6234.716,6212.1025,6257.329,3643.7466,8825.686,Train,2020-2022,36
2019-11-01,6405.0,6140.470592509685,6140.470592509684,6140.470592509686,4190.792825043877,8090.148359975493,6240.474,6221.3247,6259.6235,3649.505,8831.443,Train,2020-2022,36
2019-12-01,6523.0,6776.260344783286,6776.260344783285,6776.260344783287,4826.582577317478,8725.938112249094,6259.443,6243.124,6275.7617,3668.4736,8850.412,Train,2020-2022,36
2020-01-01,6732.0,6547.088561760247,6547.088561760247,6547.088561760247,4597.410794294439,8496.766329226055,6394.3647,6374.019,6414.7104,3803.3955,8985.334,Test,2020-2022,36
2020-02-01,6587.0,6104.018978825162,6104.018978825161,6104.018978825163,4154.341211359354,8053.69674629097,6407.579,6377.5923,6437.566,3816.6099,8998.549,Test,2020-2022,36
2020-03-01,7438.0,6763.997570833244,6763.997570833243,6763.997570833245,4814.319803367436,8713.675338299052,6405.26,6365.5137,6445.006,3814.2905,8996.229,Test,2020-2022,36
2020-04-01,8138.0,6428.03375876442,6428.033758764419,6428.033758764421,4478.355991298612,8377.711526230229,6375.548,6326.3486,6424.747,3784.5786,8966.518,Test,2020-2022,36
2020-05-01,9609.0,6659.208208597882,6659.208208597881,6659.208208597883,4709.530441132074,8608.88597606369,6368.8345,6310.847,6426.822,3777.8652,8959.804,Test,2020-2022,36
2020-06-01,8378.0,6623.868984683088,6623.868984683087,6623.8689846830885,4674.19121721728,8573.546752148895,6357.669,6291.731,6423.607,3766.6997,8948.639,Test,2020-2022,36
2020-07-01,8692.0,6861.477601975666,6861.477601975666,6861.477601975666,4911.799834509859,8811.155369441474,6344.5825,6271.409,6417.756,3753.6133,8935.552,Test,2020-2022,36
2020-08-01,8436.0,6851.552374798108,6851.552374798106,6851.55237479811,4901.8746073323,8801.230142263916,6335.5347,6255.4746,6415.5947,3744.5654,8926.504,Test,2020-2022,36
2020-09-01,7657.0,6565.116080438083,6565.1160804380825,6565.116080438084,4615.4383129722755,8514.793847903891,6326.057,6239.7334,6412.381,3735.088,8917.026,Test,2020-2022,36
2020-10-01,7537.0,6686.362660226832,6686.3626602268305,6686.362660226834,4736.6848927610245,8636.04042769264,6317.093,6224.981,6409.2046,3726.1235,8908.0625,Test,2020-2022,36
2020-11-01,7498.0,6655.874066652685,6655.874066652683,6655.874066652686,4706.196299186877,8605.551834118492,6309.2124,6211.688,6406.737,3718.2432,8900.182,Test,2020-2022,36
2020-12-01,7861.0,6883.1630187121755,6883.1630187121755,6883.1630187121755,4933.485251246368,8832.840786177983,6301.7007,6199.188,6404.2134,3710.7314,8892.67,Test,2020-2022,36
2021-01-01,9066.0,6860.308113429002,6860.308113429002,6860.308113429002,4910.6303459631945,8809.98588089481,6294.7446,6187.599,6401.89,3703.7754,8885.714,Test,2020-2022,36
2021-02-01,7946.0,6434.251631884211,6434.251631884211,6434.251631884211,4484.573864418403,8383.92939935002,6288.337,6176.8916,6399.782,3697.3677,8879.307,Test,2020-2022,36
2021-03-01,9528.0,7096.146461829661,7096.14646182966,7096.146461829662,5146.4686943638535,9045.82422929547,6282.3535,6166.9233,6397.7837,3691.3843,8873.322,Test,2020-2022,36
2021-04-01,9644.0,6762.816170645192,6762.816170645192,6762.816170645192,4813.138403179384,8712.493938111,6276.8027,6157.6694,6395.936,3685.8335,8867.771,Test,2020-2022,36
2021-05-01,9504.0,6998.558547253704,6998.558547253703,6998.558547253705,5048.880779787896,8948.236314719512,6271.65,6149.0757,6394.224,3680.6807,8862.619,Test,2020-2022,36
2021-06-01,9207.0,6977.865805226285,6977.865805226285,6977.865805226285,5028.1880377604775,8927.543572692093,6266.8555,6141.0835,6392.6274,3675.8862,8857.824,Test,2020-2022,36
2021-07-01,9545.0,7222.149910571838,7222.149910571837,7222.1499105718385,5272.47214310603,9171.827678037645,6262.3984,6133.651,6391.146,3671.4292,8853.367,Test,2020-2022,36
2021-08-01,9546.0,7210.503670559445,7210.503670559444,7210.503670559446,5260.825903093637,9160.181438025253,6258.251,6126.736,6389.766,3667.2817,8849.221,Test,2020-2022,36
2021-09-01,9125.0,6904.571122950629,6904.571122950627,6904.5711229506305,4954.893355484821,8854.248890416437,6254.3896,6120.299,6388.4805,3663.4204,8845.359,Test,2020-2022,36
2021-10-01,8929.0,7049.795826785057,7049.795826785056,7049.795826785058,5100.118059319249,8999.473594250865,6250.795,6114.305,6387.2847,3659.8257,8841.764,Test,2020-2022,36
2021-11-01,8474.0,7001.899495218184,7001.899495218183,7001.899495218185,5052.221727752376,8951.577262683992,6247.446,6108.7217,6386.17,3656.4766,8838.415,Test,2020-2022,36
2021-12-01,8812.0,7227.9240740218465,7227.924074021846,7227.924074021847,5278.246306556039,9177.601841487654,6244.325,6103.5186,6385.132,3653.356,8835.295,Test,2020-2022,36
2022-01-01,9266.0,7213.3352542434895,7213.335254243488,7213.335254243491,5263.657486777682,9163.013021709297,6241.4165,6098.6685,6384.1646,3650.4473,8832.386,Test,2020-2022,36
2022-02-01,8713.0,6796.132251680565,6796.132251680564,6796.132251680566,4846.454484214757,8745.810019146373,6238.705,6094.1465,6383.2637,3647.7358,8829.674,Test,2020-2022,36
2022-03-01,9427.0,7468.406942988671,7468.40694298867,7468.406942988672,5518.729175522863,9418.08471045448,6236.1753,6089.9272,6382.4233,3645.206,8827.145,Test,2020-2022,36
2022-04-01,8786.0,7123.980109847007,7123.980109847006,7123.980109847008,5174.302342381199,9073.657877312815,6233.816,6085.991,6381.6406,3642.8467,8824.785,Test,2020-2022,36
2022-05-01,9042.0,7367.189609987414,7367.189609987414,7367.189609987414,5417.511842521606,9316.867377453222,6231.614,6082.3174,6380.91,3640.6445,8822.583,Test,2020-2022,36
2022-06-01,9072.0,7341.8904913980905,7341.8904913980905,7341.8904913980905,5392.212723932283,9291.5682588639,6229.5586,6078.8877,6380.2295,3638.5894,8820.527,Test,2020-2022,36
2022-07-01,9679.0,7601.936697544641,7601.93669754464,7601.936697544642,5652.258930078833,9551.614465010449,6227.6387,6075.6836,6379.5938,3636.6694,8818.607,Test,2020-2022,36
2022-08-01,9325.0,7602.377909313761,7602.377909313761,7602.377909313761,5652.700141847953,9552.05567677957,6225.846,6072.6914,6379.001,3634.877,8816.815,Test,2020-2022,36
2022-09-01,8977.0,7295.383741939206,7295.383741939205,7295.383741939207,5345.705974473398,9245.061509405014,6224.1714,6069.895,6378.4478,3633.2021,8815.141,Test,2020-2022,36
2022-10-01,9245.0,7457.107239069786,7457.1072390697855,7457.107239069787,5507.4294716039785,9406.785006535594,6222.606,6067.2812,6377.9307,3631.6367,8813.575,Test,2020-2022,36
2022-11-01,9026.0,7436.474033849752,7436.474033849751,7436.474033849753,5486.796266383944,9386.15180131556,6221.142,6064.837,6377.4473,3630.1729,8812.111,Test,2020-2022,36
2022-12-01,9733.0,7643.9245546947,7643.924554694699,7643.924554694702,5694.246787228893,9593.602322160508,6219.775,6062.5527,6376.997,3628.8057,8810.744,Test,2020-2022,36
