Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Seq2Seq_Mean,Seq2Seq_CI_Lower,Seq2Seq_CI_Upper,Seq2Seq_PI_Lower,Seq2Seq_PI_Upper,Dataset,Horizon,Horizon_Months
2019-09-01,6048.0,6145.923999741461,6145.92399974146,6145.923999741462,4839.179463182023,7452.668536300898,6275.669,6265.5596,6285.7783,4941.506,7609.832,Train,2020,12
2019-10-01,6322.0,6055.889201542898,6055.889201542897,6055.889201542899,4749.144664983461,7362.633738102336,6253.461,6248.308,6258.614,4919.298,7587.624,Train,2020,12
2019-11-01,6405.0,6140.470592509685,6140.470592509684,6140.470592509686,4833.726055950247,7447.215129069123,6256.1304,6249.733,6262.528,4921.967,7590.294,Train,2020,12
2019-12-01,6523.0,6776.260344783286,6776.260344783285,6776.260344783287,5469.515808223849,8083.004881342724,6292.8623,6283.1787,6302.546,4958.699,7627.0254,Train,2020,12
2020-01-01,6732.0,6547.088561760247,6547.088561760247,6547.088561760247,5240.3440252008095,7853.833098319685,6431.5264,6423.643,6439.4097,5097.3633,7765.6895,Test,2020,12
2020-02-01,6587.0,6104.018978825162,6104.018978825161,6104.018978825163,4797.274442265724,7410.7635153845995,6457.345,6448.423,6466.2676,5123.1816,7791.509,Test,2020,12
2020-03-01,7438.0,6763.997570833244,6763.997570833243,6763.997570833245,5457.253034273806,8070.742107392682,6465.8716,6454.3,6477.4434,5131.708,7800.035,Test,2020,12
2020-04-01,8138.0,6428.03375876442,6428.033758764419,6428.033758764421,5121.289222204982,7734.7782953238575,6454.796,6439.277,6470.315,5120.633,7788.959,Test,2020,12
2020-05-01,9609.0,6659.208208597882,6659.208208597881,6659.208208597883,5352.463672038444,7965.952745157319,6459.997,6442.0913,6477.903,5125.834,7794.16,Test,2020,12
2020-06-01,8378.0,6623.868984683088,6623.868984683087,6623.8689846830885,5317.12444812365,7930.613521242525,6460.3643,6439.57,6481.1587,5126.201,7794.5273,Test,2020,12
2020-07-01,8692.0,6861.477601975666,6861.477601975666,6861.477601975666,5554.733065416229,8168.222138535104,6459.448,6435.7314,6483.165,5125.285,7793.6113,Test,2020,12
2020-08-01,8436.0,6851.552374798108,6851.552374798106,6851.55237479811,5544.80783823867,8158.2969113575455,6460.546,6434.2207,6486.871,5126.383,7794.709,Test,2020,12
2020-09-01,7657.0,6565.116080438083,6565.1160804380825,6565.116080438084,5258.371543878646,7871.860616997521,6460.7363,6431.7334,6489.7393,5126.573,7794.8994,Test,2020,12
2020-10-01,7537.0,6686.362660226832,6686.3626602268305,6686.362660226834,5379.618123667395,7993.10719678627,6460.9424,6429.338,6492.547,5126.7793,7795.1055,Test,2020,12
2020-11-01,7498.0,6655.874066652685,6655.874066652683,6655.874066652686,5349.129530093247,7962.618603212122,6461.362,6427.251,6495.4727,5127.198,7795.5254,Test,2020,12
2020-12-01,7861.0,6883.1630187121755,6883.1630187121755,6883.1630187121755,5576.418482152738,8189.907555271613,6461.634,6425.0513,6498.2163,5127.4707,7795.797,Test,2020,12
