Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Seq2Seq_Mean,Seq2Seq_CI_Lower,Seq2Seq_CI_Upper,Seq2Seq_PI_Lower,Seq2Seq_PI_Upper,Dataset,Horizon,Horizon_Months
2017-04-01,6091.0,6016.992350166715,6016.9923501667145,6016.992350166716,3868.343471801478,8165.641228531953,6154.6865,6109.472,6199.901,3873.8423,8435.531,Train,2020-2021,24
2017-05-01,6219.0,5965.141950753438,5965.141950753437,5965.141950753439,3816.4930723882007,8113.790829118676,6151.1694,6105.9204,6196.4185,3870.3252,8432.014,Train,2020-2021,24
2017-06-01,6052.0,6074.479948771217,6074.479948771216,6074.479948771218,3925.8310704059795,8223.128827136454,6177.433,6131.3145,6223.552,3896.5889,8458.277,Train,2020-2021,24
2017-07-01,6105.0,6437.901968526436,6437.901968526436,6437.901968526436,4289.253090161198,8586.550846891674,6141.922,6095.4473,6188.3965,3861.0776,8422.766,Train,2020-2021,24
2017-08-01,6030.0,5886.04844388808,5886.04844388808,5886.04844388808,3737.3995655228427,8034.697322253318,6128.4443,6082.0317,6174.857,3847.6,8409.289,Train,2020-2021,24
2017-09-01,5969.0,5808.598590951545,5808.598590951544,5808.598590951546,3659.949712586307,7957.247469316782,6096.256,6050.4595,6142.0522,3815.4116,8377.1,Train,2020-2021,24
2017-10-01,5707.0,6165.28177173888,6165.281771738879,6165.281771738881,4016.632893373642,8313.930650104117,6057.9883,6012.1113,6103.865,3777.144,8338.832,Train,2020-2021,24
2017-11-01,5681.0,5691.107183724431,5691.107183724431,5691.107183724431,3542.458305359193,7839.756062089668,5947.978,5902.6543,5993.302,3667.1338,8228.822,Train,2020-2021,24
2017-12-01,6052.0,6059.330803791788,6059.330803791787,6059.330803791789,3910.68192542655,8207.979682157025,5863.8623,5819.1406,5908.584,3583.018,8144.7065,Train,2020-2021,24
2018-01-01,5904.0,6466.304232323243,6466.304232323242,6466.304232323244,4317.655353958005,8614.95311068848,5925.768,5882.4116,5969.1245,3644.9238,8206.612,Train,2020-2021,24
2018-02-01,5426.0,5339.989561304121,5339.98956130412,5339.989561304122,3191.340682938883,7488.638439669358,5935.8574,5893.0127,5978.702,3655.0132,8216.701,Train,2020-2021,24
2018-03-01,6005.0,6014.601761580031,6014.601761580031,6014.601761580031,3865.9528832147935,8163.250639945269,5792.1475,5749.79,5834.505,3511.3032,8072.9917,Train,2020-2021,24
2018-04-01,5766.0,5739.385281614529,5739.385281614528,5739.38528161453,3590.7364032492915,7888.034159979767,5863.5127,5821.685,5905.3403,3582.6685,8144.357,Train,2020-2021,24
2018-05-01,5946.0,5892.827662404123,5892.827662404122,5892.827662404124,3744.178784038885,8041.47654076936,5853.5728,5812.1396,5895.006,3572.7285,8134.417,Train,2020-2021,24
2018-06-01,5981.0,5804.111875426256,5804.111875426255,5804.111875426257,3655.4629970610185,7952.760753791494,5900.3467,5858.4194,5942.274,3619.5024,8181.191,Train,2020-2021,24
2018-07-01,6104.0,6072.722326955382,6072.7223269553815,6072.722326955383,3924.073448590145,8221.37120532062,5945.851,5903.383,5988.3193,3665.0068,8226.695,Train,2020-2021,24
2018-08-01,5991.0,6014.555658397906,6014.555658397906,6014.555658397906,3865.9067800326684,8163.204536763144,6013.1274,5969.8696,6056.3853,3732.2832,8293.972,Train,2020-2021,24
