Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,LSTM_Mean,LSTM_CI_Lower,LSTM_CI_Upper,LSTM_PI_Lower,LSTM_PI_Upper,Dataset,Horizon,Horizon_Months
2018-01-01,5904.0,6813.856842262458,6813.856842262457,6813.8568422624585,4825.170188398967,8802.543496125949,5097.0845,3499.456,6694.713,2891.9082,7302.2607,Train,2020-2022,36
2018-02-01,5426.0,5575.215556047499,5575.2155560474985,5575.2155560475,3586.528902184009,7563.90220991099,6026.943,4185.7324,7868.1533,3821.7666,8232.119,Train,2020-2022,36
2018-03-01,6005.0,5979.405474600747,5979.405474600747,5979.405474600747,3990.7188207372565,7968.092128464237,5169.3955,3872.4128,6466.378,2964.2192,7374.572,Train,2020-2022,36
2018-04-01,5766.0,5698.739568918026,5698.739568918026,5698.739568918026,3710.0529150545353,7687.426222781516,5424.918,4386.4224,6463.4136,3219.7417,7630.094,Train,2020-2022,36
2018-05-01,5946.0,5843.610855974663,5843.610855974662,5843.6108559746635,3854.9242021111722,7832.297509838153,5375.3354,4298.2344,6452.4365,3170.1592,7580.5117,Train,2020-2022,36
2018-06-01,5981.0,5784.347348858907,5784.347348858907,5784.347348858907,3795.6606949954166,7773.034002722397,4965.753,3659.6514,6271.8545,2760.5767,7170.929,Train,2020-2022,36
2018-07-01,6104.0,6172.2512938969,6172.2512938969,6172.2512938969,4183.56464003341,8160.937947760391,5573.846,3642.6873,7505.005,3368.67,7779.0225,Train,2020-2022,36
2018-08-01,5991.0,6011.273621553612,6011.273621553612,6011.273621553612,4022.586967690122,7999.960275417103,5834.9175,4516.0884,7153.7466,3629.7412,8040.0938,Train,2020-2022,36
2018-09-01,5670.0,5905.972321501537,5905.9723215015365,5905.972321501538,3917.285667638047,7894.658975365028,6010.747,3674.2146,8347.279,3805.5708,8215.924,Train,2020-2022,36
2018-10-01,5709.0,5607.717167184074,5607.717167184073,5607.717167184075,3619.030513320584,7596.403821047565,5189.94,3492.7842,6887.0957,2984.7637,7395.116,Train,2020-2022,36
2018-11-01,5416.0,5637.518087418205,5637.518087418205,5637.518087418205,3648.8314335547147,7626.2047412816955,5142.006,4034.0217,6249.99,2936.8296,7347.182,Train,2020-2022,36
2018-12-01,5793.0,5762.875392061121,5762.87539206112,5762.875392061122,3774.1887381976303,7751.562045924611,5618.6685,3962.334,7275.003,3413.4922,7823.8447,Train,2020-2022,36
2019-01-01,5750.0,5887.130407117916,5887.130407117915,5887.130407117917,3898.4437532544252,7875.817060981406,5303.3184,4203.887,6402.7495,3098.142,7508.4946,Train,2020-2022,36
2019-02-01,5399.0,5361.820505674964,5361.820505674963,5361.820505674965,3373.1338518114735,7350.507159538454,5899.077,3566.682,8231.473,3693.901,8104.2534,Train,2020-2022,36
2019-03-01,6123.0,5966.125379999599,5966.125379999598,5966.1253799996,3977.438726136109,7954.81203386309,5579.66,4222.2573,6937.063,3374.484,7784.8364,Train,2020-2022,36
2019-04-01,5730.0,5853.500185744103,5853.500185744103,5853.500185744103,3864.8135318806126,7842.186839607593,6177.704,3517.3806,8838.027,3972.5278,8382.881,Train,2020-2022,36
2019-05-01,6015.0,5854.397180980232,5854.397180980232,5854.397180980232,3865.710527116742,7843.083834843723,5454.538,4220.5,6688.576,3249.3618,7659.7144,Train,2020-2022,36
2019-06-01,5989.0,5976.1807051169235,5976.1807051169235,5976.1807051169235,3987.494051253433,7964.867358980414,5166.3936,3577.0833,6755.704,2961.2173,7371.57,Train,2020-2022,36
2019-07-01,6333.0,6153.816206155919,6153.816206155919,6153.816206155919,4165.129552292428,8142.502860019409,5686.541,3002.329,8370.753,3481.3647,7891.7173,Train,2020-2022,36
2019-08-01,6388.0,6205.540708931513,6205.540708931512,6205.540708931514,4216.854055068023,8194.227362795004,5265.9414,4139.0703,6392.8125,3060.7651,7471.1177,Train,2020-2022,36
2019-09-01,6048.0,6145.923999741461,6145.92399974146,6145.923999741462,4157.23734587797,8134.610653604951,4301.7246,2801.692,5801.7573,2096.5483,6506.901,Train,2020-2022,36
2019-10-01,6322.0,6055.889201542898,6055.889201542897,6055.889201542899,4067.202547679408,8044.575855406389,5557.0127,3528.3118,7585.714,3351.8364,7762.189,Train,2020-2022,36
2019-11-01,6405.0,6140.470592509685,6140.470592509684,6140.470592509686,4151.783938646195,8129.157246373175,5244.7773,4310.632,6178.923,3039.601,7449.9536,Train,2020-2022,36
2019-12-01,6523.0,6776.260344783286,6776.260344783285,6776.260344783287,4787.573690919796,8764.946998646778,5053.66,3990.8848,6116.4355,2848.484,7258.8364,Train,2020-2022,36
2020-01-01,6732.0,6547.088561760247,6547.088561760247,6547.088561760247,4558.401907896757,8535.775215623737,5242.4717,4340.8755,6144.068,3037.2954,7447.648,Test,2020-2022,36
2020-02-01,6587.0,6104.018978825162,6104.018978825161,6104.018978825163,4115.3323249616715,8092.705632688652,5505.948,3597.9224,7413.974,3300.772,7711.1245,Test,2020-2022,36
2020-03-01,7438.0,6763.997570833244,6763.997570833243,6763.997570833245,4775.310916969754,8752.684224696735,5477.144,3961.6921,6992.5957,3271.9678,7682.3203,Test,2020-2022,36
2020-04-01,8138.0,6428.03375876442,6428.033758764419,6428.033758764421,4439.3471049009295,8416.72041262791,4935.4365,3749.552,6121.3213,2730.2603,7140.613,Test,2020-2022,36
2020-05-01,9609.0,6659.208208597882,6659.208208597881,6659.208208597883,4670.521554734391,8647.894862461373,5228.063,4130.2915,6325.8345,3022.8867,7433.2393,Test,2020-2022,36
2020-06-01,8378.0,6623.868984683088,6623.868984683087,6623.8689846830885,4635.182330819597,8612.555638546579,5098.7744,3327.6797,6869.869,2893.5981,7303.9507,Test,2020-2022,36
2020-07-01,8692.0,6861.477601975666,6861.477601975666,6861.477601975666,4872.790948112176,8850.164255839158,6725.66,3892.6096,9558.711,4520.484,8930.836,Test,2020-2022,36
2020-08-01,8436.0,6851.552374798108,6851.552374798106,6851.55237479811,4862.8657209346175,8840.2390286616,4842.826,2775.3474,6910.3047,2637.65,7048.0024,Test,2020-2022,36
2020-09-01,7657.0,6565.116080438083,6565.1160804380825,6565.116080438084,4576.429426574593,8553.802734301575,5658.4204,4534.4907,6782.35,3453.2441,7863.5967,Test,2020-2022,36
2020-10-01,7537.0,6686.362660226832,6686.3626602268305,6686.362660226834,4697.676006363342,8675.049314090324,6570.25,2534.5725,10605.928,4365.0737,8775.426,Test,2020-2022,36
2020-11-01,7498.0,6655.874066652685,6655.874066652683,6655.874066652686,4667.187412789194,8644.560720516176,5595.8647,3780.4512,7411.2783,3390.6885,7801.041,Test,2020-2022,36
2020-12-01,7861.0,6883.1630187121755,6883.1630187121755,6883.1630187121755,4894.476364848685,8871.849672575667,5960.311,4153.316,7767.306,3755.1348,8165.4873,Test,2020-2022,36
2021-01-01,9066.0,6860.308113429002,6860.308113429002,6860.308113429002,4871.621459565512,8848.994767292494,6794.759,4334.6772,9254.84,4589.5825,8999.936,Test,2020-2022,36
2021-02-01,7946.0,6434.251631884211,6434.251631884211,6434.251631884211,4445.56497802072,8422.938285747701,6154.2466,4332.501,7975.992,3949.0703,8359.423,Test,2020-2022,36
2021-03-01,9528.0,7096.146461829661,7096.14646182966,7096.146461829662,5107.459807966171,9084.833115693153,5835.423,3699.8633,7970.9824,3630.2466,8040.599,Test,2020-2022,36
2021-04-01,9644.0,6762.816170645192,6762.816170645192,6762.816170645192,4774.129516781702,8751.502824508683,6816.018,4033.834,9598.202,4610.842,9021.194,Test,2020-2022,36
2021-05-01,9504.0,6998.558547253704,6998.558547253703,6998.558547253705,5009.871893390214,8987.245201117195,6216.997,4053.6792,8380.314,4011.8208,8422.174,Test,2020-2022,36
2021-06-01,9207.0,6977.865805226285,6977.865805226285,6977.865805226285,4989.179151362795,8966.552459089777,7879.458,4176.7236,11582.192,5674.2817,10084.635,Test,2020-2022,36
2021-07-01,9545.0,7222.149910571838,7222.149910571837,7222.1499105718385,5233.463256708347,9210.836564435329,6023.249,3648.493,8398.005,3818.0728,8228.426,Test,2020-2022,36
2021-08-01,9546.0,7210.503670559445,7210.503670559444,7210.503670559446,5221.817016695954,9199.190324422936,7283.529,5083.122,9483.936,5078.3525,9488.705,Test,2020-2022,36
2021-09-01,9125.0,6904.571122950629,6904.571122950627,6904.5711229506305,4915.884469087138,8893.25777681412,7284.9365,4547.299,10022.574,5079.7603,9490.113,Test,2020-2022,36
2021-10-01,8929.0,7049.795826785057,7049.795826785056,7049.795826785058,5061.109172921567,9038.482480648549,6807.568,3654.8362,9960.3,4602.3916,9012.744,Test,2020-2022,36
2021-11-01,8474.0,7001.899495218184,7001.899495218183,7001.899495218185,5013.212841354693,8990.586149081675,6618.553,3800.8127,9436.294,4413.377,8823.7295,Test,2020-2022,36
2021-12-01,8812.0,7227.9240740218465,7227.924074021846,7227.924074021847,5239.237420158356,9216.610727885338,6452.9873,4022.0303,8883.944,4247.811,8658.164,Test,2020-2022,36
2022-01-01,9266.0,7213.3352542434895,7213.335254243488,7213.335254243491,5224.648600379999,9202.02190810698,7383.2236,4144.1553,10622.292,5178.0474,9588.4,Test,2020-2022,36
2022-02-01,8713.0,6796.132251680565,6796.132251680564,6796.132251680566,4807.4455978170745,8784.818905544056,6302.611,4179.0693,8426.152,4097.4346,8507.787,Test,2020-2022,36
2022-03-01,9427.0,7468.406942988671,7468.40694298867,7468.406942988672,5479.720289125181,9457.093596852163,6561.9297,2443.4429,10680.416,4356.7534,8767.105,Test,2020-2022,36
2022-04-01,8786.0,7123.980109847007,7123.980109847006,7123.980109847008,5135.293455983517,9112.666763710498,6139.6777,4372.243,7907.1123,3934.5015,8344.854,Test,2020-2022,36
2022-05-01,9042.0,7367.189609987414,7367.189609987414,7367.189609987414,5378.5029561239235,9355.876263850903,7134.749,5303.1816,8966.316,4929.5728,9339.926,Test,2020-2022,36
2022-06-01,9072.0,7341.8904913980905,7341.8904913980905,7341.8904913980905,5353.2038375346,9330.57714526158,8039.1626,4227.6836,11850.642,5833.9863,10244.339,Test,2020-2022,36
2022-07-01,9679.0,7601.936697544641,7601.93669754464,7601.936697544642,5613.250043681151,9590.623351408132,6708.7524,4433.337,8984.168,4503.576,8913.929,Test,2020-2022,36
2022-08-01,9325.0,7602.377909313761,7602.377909313761,7602.377909313761,5613.691255450271,9591.064563177251,6291.9595,2952.587,9631.332,4086.7832,8497.136,Test,2020-2022,36
2022-09-01,8977.0,7295.383741939206,7295.383741939205,7295.383741939207,5306.697088075715,9284.070395802697,5903.5854,2635.7886,9171.383,3698.4092,8108.7617,Test,2020-2022,36
2022-10-01,9245.0,7457.107239069786,7457.1072390697855,7457.107239069787,5468.420585206296,9445.793892933278,7777.7383,4072.796,11482.681,5572.562,9982.914,Test,2020-2022,36
2022-11-01,9026.0,7436.474033849752,7436.474033849751,7436.474033849753,5447.787379986262,9425.160687713244,8102.3594,3492.2231,12712.496,5897.183,10307.535,Test,2020-2022,36
2022-12-01,9733.0,7643.9245546947,7643.924554694699,7643.924554694702,5655.23790083121,9632.611208558192,8311.922,2882.5522,13741.291,6106.7456,10517.098,Test,2020-2022,36
