Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,Seq2Seq_Mean,Seq2Seq_CI_Lower,Seq2Seq_CI_Upper,Seq2Seq_PI_Lower,Seq2Seq_PI_Upper,Dataset,Horizon,Horizon_Months
2018-05-01,5946.0,5843.610855974663,5843.610855974662,5843.6108559746635,3893.933088508855,7793.2886234404705,5804.769,5795.149,5814.389,3382.0007,8227.537,Train,2020-2022,36
2018-06-01,5981.0,5784.347348858907,5784.347348858907,5784.347348858907,3834.669581393099,7734.025116324715,5933.186,5926.6772,5939.695,3510.4177,8355.954,Train,2020-2022,36
2018-07-01,6104.0,6172.2512938969,6172.2512938969,6172.2512938969,4222.573526431092,8121.929061362708,5946.019,5937.241,5954.797,3523.2507,8368.787,Train,2020-2022,36
2018-08-01,5991.0,6011.273621553612,6011.273621553612,6011.273621553612,4061.5958540878046,7960.95138901942,6046.0225,6037.7524,6054.2925,3623.2542,8468.791,Train,2020-2022,36
2018-09-01,5670.0,5905.972321501537,5905.9723215015365,5905.972321501538,3956.2945540357296,7855.650088967345,6053.4634,6047.0786,6059.848,3630.695,8476.231,Train,2020-2022,36
2018-10-01,5709.0,5607.717167184074,5607.717167184073,5607.717167184075,3658.0393997182664,7557.394934649882,5930.2,5925.36,5935.0405,3507.432,8352.969,Train,2020-2022,36
2018-11-01,5416.0,5637.518087418205,5637.518087418205,5637.518087418205,3687.8403199523973,7587.195854884013,5813.14,5808.3286,5817.9517,3390.3718,8235.908,Train,2020-2022,36
2018-12-01,5793.0,5762.875392061121,5762.87539206112,5762.875392061122,3813.197624595313,7712.5531595269285,5643.036,5638.5415,5647.531,3220.2678,8065.8047,Train,2020-2022,36
2019-01-01,5750.0,5887.130407117916,5887.130407117915,5887.130407117917,3937.452639652108,7836.8081745837235,5693.444,5685.0347,5701.853,3270.6755,8116.212,Train,2020-2022,36
2019-02-01,5399.0,5361.820505674964,5361.820505674963,5361.820505674965,3412.142738209156,7311.498273140772,5728.346,5718.328,5738.3643,3305.578,8151.1143,Train,2020-2022,36
2019-03-01,6123.0,5966.125379999599,5966.125379999598,5966.1253799996,4016.4476125337915,7915.803147465407,5679.7153,5675.274,5684.1567,3256.947,8102.4834,Train,2020-2022,36
2019-04-01,5730.0,5853.500185744103,5853.500185744103,5853.500185744103,3903.822418278295,7803.177953209911,5816.5396,5804.0366,5829.0425,3393.7712,8239.308,Train,2020-2022,36
2019-05-01,6015.0,5854.397180980232,5854.397180980232,5854.397180980232,3904.7194135144246,7804.07494844604,5823.306,5814.1123,5832.5,3400.5378,8246.074,Train,2020-2022,36
2019-06-01,5989.0,5976.1807051169235,5976.1807051169235,5976.1807051169235,4026.5029376511156,7925.858472582731,5975.279,5968.947,5981.611,3552.5105,8398.047,Train,2020-2022,36
2019-07-01,6333.0,6153.816206155919,6153.816206155919,6153.816206155919,4204.138438690111,8103.493973621727,5962.5303,5953.4526,5971.608,3539.762,8385.299,Train,2020-2022,36
2019-08-01,6388.0,6205.540708931513,6205.540708931512,6205.540708931514,4255.862941465705,8155.218476397321,6149.143,6138.8394,6159.447,3726.3748,8571.911,Train,2020-2022,36
2019-09-01,6048.0,6145.923999741461,6145.92399974146,6145.923999741462,4196.246232275653,8095.6017672072685,6275.669,6265.5596,6285.7783,3852.9006,8698.4375,Train,2020-2022,36
2019-10-01,6322.0,6055.889201542898,6055.889201542897,6055.889201542899,4106.21143407709,8005.566969008706,6253.461,6248.308,6258.614,3830.6926,8676.2295,Train,2020-2022,36
2019-11-01,6405.0,6140.470592509685,6140.470592509684,6140.470592509686,4190.792825043877,8090.148359975493,6256.1304,6249.733,6262.528,3833.362,8678.898,Train,2020-2022,36
2019-12-01,6523.0,6776.260344783286,6776.260344783285,6776.260344783287,4826.582577317478,8725.938112249094,6292.8623,6283.1787,6302.546,3870.094,8715.631,Train,2020-2022,36
2020-01-01,6732.0,6547.088561760247,6547.088561760247,6547.088561760247,4597.410794294439,8496.766329226055,6431.5264,6423.643,6439.4097,4008.758,8854.295,Test,2020-2022,36
2020-02-01,6587.0,6104.018978825162,6104.018978825161,6104.018978825163,4154.341211359354,8053.69674629097,6457.345,6448.423,6466.2676,4034.577,8880.113,Test,2020-2022,36
2020-03-01,7438.0,6763.997570833244,6763.997570833243,6763.997570833245,4814.319803367436,8713.675338299052,6465.8716,6454.3,6477.4434,4043.1033,8888.64,Test,2020-2022,36
2020-04-01,8138.0,6428.03375876442,6428.033758764419,6428.033758764421,4478.355991298612,8377.711526230229,6454.796,6439.277,6470.315,4032.0276,8877.564,Test,2020-2022,36
2020-05-01,9609.0,6659.208208597882,6659.208208597881,6659.208208597883,4709.530441132074,8608.88597606369,6459.997,6442.0913,6477.903,4037.2288,8882.766,Test,2020-2022,36
2020-06-01,8378.0,6623.868984683088,6623.868984683087,6623.8689846830885,4674.19121721728,8573.546752148895,6460.3643,6439.57,6481.1587,4037.596,8883.133,Test,2020-2022,36
2020-07-01,8692.0,6861.477601975666,6861.477601975666,6861.477601975666,4911.799834509859,8811.155369441474,6459.448,6435.7314,6483.165,4036.68,8882.217,Test,2020-2022,36
2020-08-01,8436.0,6851.552374798108,6851.552374798106,6851.55237479811,4901.8746073323,8801.230142263916,6460.546,6434.2207,6486.871,4037.7776,8883.314,Test,2020-2022,36
2020-09-01,7657.0,6565.116080438083,6565.1160804380825,6565.116080438084,4615.4383129722755,8514.793847903891,6460.7363,6431.7334,6489.7393,4037.968,8883.505,Test,2020-2022,36
2020-10-01,7537.0,6686.362660226832,6686.3626602268305,6686.362660226834,4736.6848927610245,8636.04042769264,6460.9424,6429.338,6492.547,4038.174,8883.711,Test,2020-2022,36
2020-11-01,7498.0,6655.874066652685,6655.874066652683,6655.874066652686,4706.196299186877,8605.551834118492,6461.362,6427.251,6495.4727,4038.5935,8884.13,Test,2020-2022,36
2020-12-01,7861.0,6883.1630187121755,6883.1630187121755,6883.1630187121755,4933.485251246368,8832.840786177983,6461.634,6425.0513,6498.2163,4038.8655,8884.402,Test,2020-2022,36
2021-01-01,9066.0,6860.308113429002,6860.308113429002,6860.308113429002,4910.6303459631945,8809.98588089481,6461.928,6422.94,6500.9165,4039.16,8884.696,Test,2020-2022,36
2021-02-01,7946.0,6434.251631884211,6434.251631884211,6434.251631884211,4484.573864418403,8383.92939935002,6462.236,6420.9023,6503.5693,4039.4675,8885.004,Test,2020-2022,36
2021-03-01,9528.0,7096.146461829661,7096.14646182966,7096.146461829662,5146.4686943638535,9045.82422929547,6462.5205,6418.894,6506.147,4039.7522,8885.289,Test,2020-2022,36
2021-04-01,9644.0,6762.816170645192,6762.816170645192,6762.816170645192,4813.138403179384,8712.493938111,6462.805,6416.942,6508.6685,4040.0369,8885.573,Test,2020-2022,36
2021-05-01,9504.0,6998.558547253704,6998.558547253703,6998.558547253705,5048.880779787896,8948.236314719512,6463.086,6415.0396,6511.1323,4040.3176,8885.8545,Test,2020-2022,36
2021-06-01,9207.0,6977.865805226285,6977.865805226285,6977.865805226285,5028.1880377604775,8927.543572692093,6463.3604,6413.182,6513.5386,4040.592,8886.129,Test,2020-2022,36
2021-07-01,9545.0,7222.149910571838,7222.149910571837,7222.1499105718385,5272.47214310603,9171.827678037645,6463.632,6411.3726,6515.891,4040.8635,8886.4,Test,2020-2022,36
2021-08-01,9546.0,7210.503670559445,7210.503670559444,7210.503670559446,5260.825903093637,9160.181438025253,6463.8975,6409.6064,6518.1885,4041.1292,8886.666,Test,2020-2022,36
2021-09-01,9125.0,6904.571122950629,6904.571122950627,6904.5711229506305,4954.893355484821,8854.248890416437,6464.1606,6407.8857,6520.4355,4041.3923,8886.929,Test,2020-2022,36
2021-10-01,8929.0,7049.795826785057,7049.795826785056,7049.795826785058,5100.118059319249,8999.473594250865,6464.4194,6406.208,6522.631,4041.6511,8887.1875,Test,2020-2022,36
2021-11-01,8474.0,7001.899495218184,7001.899495218183,7001.899495218185,5052.221727752376,8951.577262683992,6464.675,6404.572,6524.778,4041.9065,8887.443,Test,2020-2022,36
2021-12-01,8812.0,7227.9240740218465,7227.924074021846,7227.924074021847,5278.246306556039,9177.601841487654,6464.927,6402.977,6526.8765,4042.1584,8887.695,Test,2020-2022,36
2022-01-01,9266.0,7213.3352542434895,7213.335254243488,7213.335254243491,5263.657486777682,9163.013021709297,6465.176,6401.422,6528.9297,4042.4075,8887.944,Test,2020-2022,36
2022-02-01,8713.0,6796.132251680565,6796.132251680564,6796.132251680566,4846.454484214757,8745.810019146373,6465.4214,6399.9062,6530.9365,4042.653,8888.189,Test,2020-2022,36
2022-03-01,9427.0,7468.406942988671,7468.40694298867,7468.406942988672,5518.729175522863,9418.08471045448,6465.663,6398.4272,6532.899,4042.8948,8888.432,Test,2020-2022,36
2022-04-01,8786.0,7123.980109847007,7123.980109847006,7123.980109847008,5174.302342381199,9073.657877312815,6465.9033,6396.9873,6534.8193,4043.135,8888.672,Test,2020-2022,36
2022-05-01,9042.0,7367.189609987414,7367.189609987414,7367.189609987414,5417.511842521606,9316.867377453222,6466.141,6395.5835,6536.6987,4043.3728,8888.909,Test,2020-2022,36
2022-06-01,9072.0,7341.8904913980905,7341.8904913980905,7341.8904913980905,5392.212723932283,9291.5682588639,6466.3755,6394.2144,6538.5366,4043.6072,8889.144,Test,2020-2022,36
2022-07-01,9679.0,7601.936697544641,7601.93669754464,7601.936697544642,5652.258930078833,9551.614465010449,6466.607,6392.879,6540.335,4043.8386,8889.375,Test,2020-2022,36
2022-08-01,9325.0,7602.377909313761,7602.377909313761,7602.377909313761,5652.700141847953,9552.05567677957,6466.836,6391.577,6542.0947,4044.0676,8889.6045,Test,2020-2022,36
2022-09-01,8977.0,7295.383741939206,7295.383741939205,7295.383741939207,5345.705974473398,9245.061509405014,6467.0635,6390.3096,6543.8174,4044.2952,8889.832,Test,2020-2022,36
2022-10-01,9245.0,7457.107239069786,7457.1072390697855,7457.107239069787,5507.4294716039785,9406.785006535594,6467.288,6389.0728,6545.5034,4044.5198,8890.057,Test,2020-2022,36
2022-11-01,9026.0,7436.474033849752,7436.474033849751,7436.474033849753,5486.796266383944,9386.15180131556,6467.5103,6387.867,6547.1533,4044.742,8890.278,Test,2020-2022,36
2022-12-01,9733.0,7643.9245546947,7643.924554694699,7643.924554694702,5694.246787228893,9593.602322160508,6467.731,6386.692,6548.77,4044.9626,8890.499,Test,2020-2022,36
