,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,259.3188357734191,200.65569661458338,3.602158667166309,0.0,0.0,0.0
median,258.54801506224237,199.27517554873512,3.5824884482368478,0.0,0.0,0.0
std,5.473358424238271,4.744143007452271,0.09297849089160211,0.0,0.0,0.0
