,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,300.3770405580299,242.71869032118053,4.347416563397062,0.0,0.0,0.0
median,270.8885170990828,213.0734362479968,3.827110357493347,0.0,0.0,0.0
std,62.30718406834356,61.12476071304971,1.0763639955425515,0.0,0.0,0.0
