True,Pred
4655,4855.6636
4716,4876.1426
4377,4909.09
4484,4800.374
4911,4768.417
5218,4915.8394
5759,5128.286
5456,5460.7705
5359,5542.1265
5305,5533.7886
5769,5495.04
5565,5640.341
5367,5655.1904
5633,5583.359
5664,5635.308
6082,5683.2524
6505,5867.458
5813,6135.7036
6379,6033.916
6091,6161.9126
6219,6132.5444
6052,6153.7246
6105,6104.257
6030,6091.7827
5969,6059.321
5707,6018.9336
5681,5896.8726
6052,5815.446
5904,5911.4478
5426,5923.404
6005,5749.209
5766,5855.906
5946,5841.5605
5981,5897.2847
6104,5944.2754
5991,6016.1055
5670,6015.564
5709,5889.6724
5416,5822.496
5793,5678.4316
