,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,995.8602970074214,902.0815128934555,15.914154847973855,0.0,0.0,0.0
median,825.9871407891877,741.326713230299,12.962534591408694,0.0,0.0,0.0
std,497.16583155299537,488.9833263805119,8.581111168041224,0.0,0.0,0.0
