,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,737343455658227.4,276361617955184.16,4745082520055.426,0.0,0.0,0.0
median,737343455658227.2,276361617955184.22,4745082520055.427,0.0,0.0,0.0
std,0.12713690692890195,0.06356845346445097,0.0009932570853820465,0.0,0.0,0.0
