True,Pred
4825,29.056988
4462,29.056988
4642,29.056988
4369,29.056988
4672,29.056988
4661,29.056988
4655,29.056988
4716,29.056988
4377,29.056988
4484,29.056988
4911,29.056988
5218,29.056988
5759,29.056988
5456,29.056988
5359,29.056988
5305,29.056988
5769,29.056988
5565,29.056988
5367,29.056988
5633,29.056988
5664,29.056988
6082,29.056988
6505,29.056988
5813,29.056988
6379,29.056988
6091,29.056988
6219,29.056988
6052,29.056988
6105,29.056988
6030,29.056988
5969,29.056988
5707,29.056988
5681,29.056988
6052,29.056988
5904,29.056988
5426,29.056988
6005,29.056988
5766,29.056988
5946,29.056988
5981,29.056988
6104,29.056988
5991,29.056988
5670,29.056988
5709,29.056988
5416,29.056988
5793,29.056988
